grid,alt,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,country_CompletionStatus_1,nationality_CompletionStatus_1,binned_circuits_CompletionStatus_1,trackType_CompletionStatus_1,country_CompletionStatus_2,nationality_CompletionStatus_2,binned_circuits_CompletionStatus_2,trackType_CompletionStatus_2
14,13,82858.7594569292,79482,0.006500506026745121,62.22532891738433,71.55035421872158,53.900303616047076,0.3347368421052632,0.1484375,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.8515625,0.7224123182207014,0.7129547471162379
10,11,81168.93016984161,76104,0.011355682765283003,69.53960206752201,79.5932951704151,63.10738620578616,0.3379212893280934,0.24754887959983154,0.2730195249966276,0.2870452528837622,0.6620787106719067,0.7524511204001685,0.7269804750033723,0.7129547471162379
18,17,101246.5278804196,97280,0.0,85.51581954768874,95.39477443461092,76.75790977384437,0.2556969163550457,0.23172659761705225,0.23568649249583104,0.2372434830837493,0.7443030836449543,0.7682734023829478,0.7643135075041689,0.7627565169162507
16,173,89580.78819602319,86209,0.01749712899484694,71.41905917096088,80.50287100515305,61.75200970360714,0.22375979304829752,0.28574896725444826,0.2534509202453988,0.2372434830837493,0.7762402069517025,0.7142510327455517,0.7465490797546013,0.7627565169162507
3,10,96313.18121217651,88138,0.0,72.0,78.0,66.0,0.35181236673773986,0.20898737157575475,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.791012628424245,0.7224123182207014,0.7129547471162379
20,553,111900.45552659397,91617,0.5025224094937712,62.777667655836666,68.77766765583667,60.57028961428022,0.21496855296742437,0.35033129815531705,0.22415968966297198,0.2372434830837493,0.7850314470325757,0.649668701844683,0.775840310337028,0.7627565169162507
9,13,109191.79185656186,102143,0.6626580363161343,72.92604325208845,82.13590415181,65.11125190250614,0.21625986305253198,0.20845518069919786,0.22900929847545795,0.2372434830837493,0.783740136947468,0.7915448193008021,0.770990701524542,0.7627565169162507
14,10,99685.5167773263,88338,0.0,90.12588858783633,95.86684349490642,84.38493368076624,0.35181236673773986,0.21906255367617367,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7809374463238264,0.7224123182207014,0.7129547471162379
18,19,139244.7801086018,120573,0.0,77.04480427715781,88.77618823305241,67.6716449196842,0.19022189177200888,0.28228832976356355,0.2494449608683315,0.2372434830837493,0.8097781082279911,0.7177116702364363,0.7505550391316684,0.7627565169162507
2,743,76622.34131122786,70971,0.24185254668381773,68.5449636188026,74.5449636188026,62.544963618802605,0.26533419213899045,0.20956576463184395,0.2649813728201704,0.2372434830837493,0.7346658078610095,0.7904342353681558,0.7350186271798295,0.7627565169162507
7,14,105983.14226848868,100640,0.0,79.05555949598032,85.5000050662604,72.05555949598032,0.2375240471328126,0.19413018148892203,0.23568649249583104,0.2372434830837493,0.7624759528671874,0.805869818511078,0.7643135075041689,0.7627565169162507
5,143,99183.85660796266,79577,0.2597826756176107,71.4918503356604,78.98913378088054,62.99456689044027,0.2758486150490785,0.27333663570883454,0.2401517284537803,0.2372434830837493,0.7241513849509215,0.7266633642911654,0.7598482715462197,0.7627565169162507
14,33,100404.56432911596,90794,0.0,65.75127208221988,70.82121122530539,60.445575184195455,0.32066513733854374,0.298144913315496,0.2718972530685702,0.27530409944372625,0.6793348626614563,0.7018550866845041,0.7281027469314297,0.7246959005562739
7,46,84884.04669185691,78223,0.10083016825179213,71.73481971137993,81.73481971137993,62.367409855689964,0.318824956625758,0.26986628230499304,0.2621927718714218,0.26874759182843466,0.6811750433742421,0.730133717695007,0.7378072281285781,0.7312524081715653
2,699,75971.81317783867,70201,0.5048613600416831,64.78769485654739,70.78769485654739,58.78769485654738,0.26980339435052847,0.26532313634028215,0.25127231577022563,0.2372434830837493,0.7301966056494716,0.734676863659718,0.7487276842297743,0.7627565169162507
18,31,148013.46274446353,118468,0.0,74.21895526125302,81.86855730528514,67.35766169569477,0.2027582443600097,0.27965604639307917,0.26260123136854563,0.2372434830837493,0.7972417556399903,0.7203439536069208,0.7373987686314543,0.7627565169162507
19,57,98858.84209813055,94563,0.004386481521328823,64.16972840568769,73.02351235497673,55.31594445639865,0.20866398221260118,0.31645727914396066,0.268233203500151,0.2372434830837493,0.7913360177873988,0.6835427208560393,0.7317667964998489,0.7627565169162507
11,31,178604.27662499258,102428,0.0,83.17596996175949,90.14014256879251,76.21179735472647,0.2596606317694232,0.2965476448554974,0.2371877028700736,0.2372434830837493,0.7403393682305768,0.7034523551445027,0.7628122971299264,0.7627565169162507
10,8,81230.64146519286,77111,0.5394946281422409,66.05215862898868,81.4938855321796,62.078237943483,0.34828512874581485,0.17076476951448039,0.2581523785131953,0.2870452528837622,0.6517148712541851,0.8292352304855196,0.7418476214868047,0.7129547471162379
11,19,86457.60814797536,77608,0.031575133350200034,58.23657194563917,68.23657194563917,47.368135001265,0.34365109661035725,0.21240409050080555,0.2511137778492213,0.28049317987329814,0.6563489033896428,0.7875959094991942,0.7488862221507787,0.7195068201267019
13,76,85303.57377855881,78185,0.1816434307078259,67.16434307078259,76.88645464558176,56.886454645581765,0.30813909414042484,0.25523297143515433,0.24062302134775232,0.2510828184656891,0.6918609058595752,0.7447670285648457,0.7593769786522476,0.7489171815343109
18,53,97063.9499813579,93888,0.011447511388738583,79.03941173154661,93.22357460196709,71.03941173154661,0.1704918485861252,0.2795321155465845,0.22726268613256723,0.2372434830837493,0.8295081514138748,0.7204678844534155,0.7727373138674327,0.7627565169162507
8,225,87824.68934749754,84584,0.006909852585959964,76.32620637965604,88.32620637965604,63.98071375035805,0.22629926989555893,0.24697408783998534,0.2534509202453988,0.2372434830837493,0.7737007301044411,0.7530259121600145,0.7465490797546013,0.7627565169162507
9,7,101805.35700400347,98065,0.0,78.0,86.0,73.0,0.1771117166212534,0.26533215525781323,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7346678447421868,0.7643135075041689,0.7627565169162507
21,39,123903.18246049919,113267,0.0,81.75054871107018,88.69375547066429,76.69375547066429,0.21974624326644693,0.292358803986711,0.24661457741593895,0.28421684899887073,0.780253756733553,0.7076411960132891,0.753385422584061,0.7157831510011293
19,18,109158.36766965916,98990,2.46,80.0,92.0,74.0,0.2607594936708861,0.2747226680641713,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7252773319358287,0.7643135075041689,0.7627565169162507
15,10,99279.81461932254,88523,0.0,94.2,100.0,88.4,0.35181236673773986,0.22615240735492642,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7738475926450736,0.7224123182207014,0.7129547471162379
17,24,110255.22746230871,99495,2.3217704051225483,78.56010838669322,90.21453439949958,72.56010838669322,0.2549425515650277,0.3146288474953516,0.2344150159917046,0.2372434830837493,0.7450574484349723,0.6853711525046484,0.7655849840082953,0.7627565169162507
13,162,89564.38629325801,87175,0.0,71.0,80.0,62.0,0.27909887359199,0.23728498012954147,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7627150198704585,0.7465490797546013,0.7627565169162507
19,18,123252.39463198227,113388,0.0,83.35293609807843,90.17646804903922,78.35293609807843,0.2191235059760956,0.2863651296291116,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7136348703708885,0.7552504038772213,0.7129547471162379
7,68,126746.8000408307,95805,0.0,74.50270298648341,80.50270298648341,68.50270298648341,0.18538038861297046,0.17090089016421417,0.24222647467460584,0.2372434830837493,0.8146196113870297,0.8290991098357858,0.7577735253253941,0.7627565169162507
11,18,108946.58558793367,100132,1.5069915466581796,81.26226285210838,90.73773714789162,75.26226285210838,0.2607594936708861,0.269241824457471,0.23568649249583104,0.2372434830837493,0.739240506329114,0.730758175542529,0.7643135075041689,0.7627565169162507
8,270,93337.98241895558,89164,0.0,67.48162422318195,73.55006617234285,60.7579225988812,0.24442574538066097,0.2404591369418147,0.24732680565205814,0.2372434830837493,0.755574254619339,0.7595408630581854,0.7526731943479419,0.7627565169162507
11,264,89525.78223442436,85929,0.0,86.0,98.0,74.0,0.2294455066921606,0.22686481443704895,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7731351855629509,0.7465490797546013,0.7627565169162507
20,169,91922.32878401694,88664,0.0,72.40344835101783,82.10517252652674,62.467816117005945,0.2511050884257023,0.20956576463184395,0.2464520382891997,0.2372434830837493,0.7488949115742977,0.7904342353681558,0.7535479617108003,0.7627565169162507
7,18,108295.28829775573,100506,1.015374841362786,81.91341080614201,90.08658919385799,75.91341080614201,0.2607594936708861,0.24417152676965284,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7558284732303471,0.7643135075041689,0.7627565169162507
7,33,84839.35570816595,81615,0.5340986745825325,54.44427997107099,60.08751154240546,50.67240208546962,0.28625649317452007,0.3339776430217811,0.2489740948100705,0.24365029721248926,0.7137435068254798,0.6660223569782189,0.7510259051899295,0.7563497027875107
3,523,93388.45692383603,90697,0.0,75.431704181557,86.0,64.43718649928175,0.27267363282405505,0.20682354311451187,0.23395928795983795,0.2372434830837493,0.7273263671759449,0.7931764568854882,0.766040712040162,0.7627565169162507
17,39,110360.62045322866,99698,2.0056806113013983,75.2675063677229,86.13170789597639,69.2675063677229,0.24164094250988707,0.30728343249650925,0.2315075290212475,0.2372434830837493,0.758359057490113,0.6927165675034908,0.7684924709787525,0.7627565169162507
15,7,101642.30106674941,97239,0.0,78.68033929883197,86.68033929883197,72.65983035058402,0.1771117166212534,0.27153390477277184,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7284660952272283,0.7643135075041689,0.7627565169162507
13,54,109350.32838759484,102054,0.6631017217446751,73.29634436753508,80.65162913550066,67.29634436753508,0.22820260583944138,0.22635086941568594,0.22857015591007213,0.2372434830837493,0.7717973941605586,0.7736491305843141,0.7714298440899279,0.7627565169162507
7,58,110807.19736436883,101051,0.026596313863128627,53.329815693156434,62.670184306843566,43.989447079469294,0.134083144286922,0.2310594670023041,0.21361058601134214,0.2372434830837493,0.865916855713078,0.7689405329976959,0.7863894139886578,0.7627565169162507
17,20,98974.23242994226,89645,0.0,90.93052692512035,96.54190347849267,85.21435956806599,0.3379678881030657,0.264525182109124,0.2750583711398794,0.2818264854016309,0.6620321118969343,0.735474817890876,0.7249416288601205,0.7181735145983692
9,63,105124.71321976096,100827,0.0,73.63793275147684,83.51874167481199,63.43703394777113,0.25836841586698533,0.20366253608757745,0.22862021823013906,0.2372434830837493,0.7416315841330148,0.7963374639124225,0.7713797817698609,0.7627565169162507
5,66,85782.13234957067,82916,0.3741852501440116,55.65919439431706,61.4723487041653,50.626308619696474,0.25494741650927677,0.3123647440934052,0.24828735572862615,0.2372434830837493,0.7450525834907232,0.6876352559065947,0.7517126442713739,0.7627565169162507
3,247,88656.63382174277,85012,0.003126955153754815,83.39420403853765,94.8730448462452,71.81113139237164,0.22842939875887122,0.21282529556542054,0.2534509202453988,0.2372434830837493,0.7715706012411289,0.7871747044345793,0.7465490797546013,0.7627565169162507
15,61,111820.54331735989,98899,0.027080516956485307,61.03523855797769,67.58389660870294,54.48658050725245,0.15676728787288552,0.2921532267736184,0.22572270983111462,0.26456762502489173,0.8432327121271145,0.7078467732263817,0.7742772901688854,0.7354323749751083
8,7,110126.66967111884,100430,0.7881373387311639,60.970668896127066,72.97066889612707,50.892955088154295,0.16077182386856181,0.22650900852826178,0.22068328771327836,0.2372434830837493,0.8392281761314382,0.7734909914717383,0.7793167122867216,0.7627565169162507
20,10,127665.00111119245,120140,0.0,80.89775771039578,94.20448457920845,70.99252570131925,0.189683852561531,0.31021544303199766,0.2383986495495671,0.25214679069352164,0.810316147438469,0.6897845569680024,0.7616013504504329,0.7478532093064784
20,486,110744.51428145841,92404,0.44166465309206254,62.666681863456134,68.83335232932016,59.83332953413597,0.20658232305270333,0.3539589962198588,0.22555563807370918,0.24554396725717076,0.7934176769472967,0.6460410037801412,0.7744443619262908,0.7544560327428292
7,242,88731.01328394565,85252,0.0,82.86646413526243,94.23975696231493,71.49317130820995,0.2398182137578665,0.21407260021416638,0.2534509202453988,0.2372434830837493,0.7601817862421335,0.7859273997858335,0.7465490797546013,0.7627565169162507
5,16,107250.04148835568,78959,0.33131621906473574,55.751801773875144,69.4525224834252,42.0,0.32802487772429273,0.2683992989929576,0.25062455768739555,0.27086865085153417,0.6719751222757072,0.7316007010070423,0.7493754423126044,0.7291313491484659
8,785,77009.13182775794,71405,0.0,72.0,78.0,66.0,0.2612244897959184,0.18060980794945847,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.8193901920505414,0.7224123182207014,0.7627565169162507
10,735,76695.08373835632,71533,0.293735121995316,67.80378397149549,73.80378397149549,61.803783971495484,0.26621581172185566,0.24652535489324803,0.26227704829293264,0.2372434830837493,0.7337841882781444,0.7534746451067519,0.7377229517070673,0.7627565169162507
2,762,76797.13026805174,71159,0.13147795432515308,70.12174350964067,76.12174350964067,64.12174350964067,0.26345864140755637,0.20956576463184395,0.2707345320553725,0.2372434830837493,0.7365413585924436,0.7904342353681558,0.7292654679446274,0.7627565169162507
10,184,89028.18573285846,85516,0.01536983237278986,73.19180635600844,82.63016762721014,63.24111733904709,0.2244510607089598,0.2650382125993091,0.2534509202453988,0.2372434830837493,0.7755489392910402,0.7349617874006908,0.7465490797546013,0.7627565169162507
8,239,118452.21979880724,113003,0.0,70.51184675278346,78.40947740222677,62.614216103340155,0.2254780039627463,0.22086243345940174,0.26378012481625396,0.2581838259699547,0.7745219960372537,0.7791375665405983,0.736219875183746,0.7418161740300453
15,10,96571.69653917188,93494,0.0009713349956393813,83.57908816855627,101.25530983667647,75.57908816855627,0.17655001292245998,0.27887164658986835,0.23497172247820283,0.2372434830837493,0.8234499870775401,0.7211283534101316,0.7650282775217971,0.7627565169162507
15,426,98778.1395666027,95689,0.09877668296379727,72.09786536289621,88.0,62.122331703620276,0.25513131368543435,0.25806075147454455,0.22367813140439466,0.2372434830837493,0.7448686863145657,0.7419392485254555,0.7763218685956054,0.7627565169162507
14,104,110555.59827076498,100488,0.6086800940987676,60.715417646862164,68.08711788210908,54.715417646862164,0.18285272760101548,0.2637062734903478,0.21865750703101922,0.2372434830837493,0.8171472723989845,0.7362937265096522,0.7813424929689807,0.7627565169162507
1,678,75990.365777135,70284,0.63,63.0,69.0,57.0,0.2719298245614035,0.21444318071330806,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.7855568192866917,0.7552504038772213,0.7627565169162507
8,359,119474.55070289414,114997,0.0,62.689975562768325,72.25957947272539,53.22797067532199,0.22890867341251497,0.21481965230705669,0.2740543358615332,0.24260210483353523,0.771091326587485,0.7851803476929431,0.7259456641384666,0.7573978951664647
16,10,99113.61914829304,88927,0.0,94.2,100.0,88.4,0.35181236673773986,0.23905084327524695,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.760949156724753,0.7224123182207014,0.7129547471162379
10,759,76706.83792517909,71064,0.14822314455414765,69.88252650636932,75.88252650636932,63.88252650636932,0.26374318564106924,0.1882729760768483,0.26986170667271464,0.2372434830837493,0.7362568143589308,0.8117270239231518,0.7301382933272853,0.7627565169162507
5,8,99170.10882161831,83002,0.0,64.76842892302025,75.77490120708316,52.64940724249894,0.3516733721936061,0.2580381689893295,0.264161012040798,0.2870452528837622,0.6483266278063939,0.7419618310106704,0.735838987959202,0.7129547471162379
18,395,104636.10557564424,98321,0.0,72.62268969379362,82.45052590551782,61.13918105862101,0.2473348640005099,0.2755416458969026,0.2245759163012285,0.241530513759554,0.7526651359994901,0.7244583541030973,0.7754240836987715,0.758469486240446
15,9,148003.4978584986,110093,0.0,73.34906363116345,80.34906363116345,66.34906363116345,0.19406156141735792,0.24210939614856156,0.23568649249583104,0.2684455702128895,0.8059384385826421,0.7578906038514384,0.7643135075041689,0.7315544297871105
11,18,180005.5357783274,102538,0.0,83.71456805094279,90.62674283584826,76.78043696226368,0.2597995431210173,0.29586216967335477,0.2366064877362153,0.2372434830837493,0.7402004568789827,0.7041378303266453,0.7633935122637847,0.7627565169162507
19,73,97291.4139006277,94069,0.01628841637206151,76.94168623877334,89.51221411475284,68.94168623877334,0.1676924495663769,0.2798373096693184,0.22370044060882943,0.2372434830837493,0.8323075504336231,0.7201626903306816,0.7762995593911706,0.7627565169162507
11,98,84818.7099850165,77820,0.2300494425364332,72.90954038669484,82.90954038669484,62.95477019334742,0.2933873961377356,0.2273990447573016,0.23758167518563528,0.23949600750275998,0.7066126038622643,0.7726009552426985,0.7624183248143647,0.76050399249724
14,124,89178.51948927132,85839,0.0269646267936418,63.52947767196517,71.0353732063582,55.12476124445074,0.22068331796351617,0.3068858798089298,0.2534509202453988,0.2372434830837493,0.7793166820364839,0.6931141201910702,0.7465490797546013,0.7627565169162507
11,7,79860.99339752937,77135,0.3693135049973088,55.625670854574814,62.18805904547901,51.625670854574814,0.3515625,0.2551507383563357,0.2534509202453988,0.2870452528837622,0.6484375,0.7448492616436644,0.7465490797546013,0.7129547471162379
9,27,121271.3273456456,112423,0.0,84.4030110366799,90.49852927081112,79.28361324401588,0.2193853450870395,0.2572281600447406,0.24553375511131875,0.28585600860678556,0.7806146549129604,0.7427718399552594,0.7544662448886812,0.7141439913932145
3,440,93236.13395797987,90226,0.0,76.35809842551294,87.07429527653882,65.28380314897412,0.24415661364243246,0.20751403031391785,0.2313330610271814,0.2372434830837493,0.7558433863575675,0.7924859696860821,0.7686669389728186,0.7627565169162507
4,437,93289.0588258271,90127,0.0,72.1033383697247,80.30487915575148,63.602054381369044,0.26992751141736204,0.22196348707080782,0.2410112589570263,0.2372434830837493,0.730072488582638,0.7780365129291923,0.7589887410429736,0.7627565169162507
17,212,89800.74093721209,86381,0.009919447112651433,77.73379407279047,88.08055288734857,67.05638702114399,0.22622217012050985,0.2662987292152642,0.2534509202453988,0.2372434830837493,0.7737778298794902,0.7337012707847358,0.7465490797546013,0.7627565169162507
18,38,98597.45192965082,94374,0.0,66.5365774748901,77.05225353555727,57.70498592607533,0.21031452514294294,0.3152093674682023,0.27053116738925004,0.2372434830837493,0.7896854748570571,0.6847906325317977,0.7294688326107498,0.7627565169162507
15,55,101844.87740557754,95542,0.0,79.31845007249572,87.54563338166382,70.86408345415954,0.18608384937018269,0.23113964686998395,0.2343055495806707,0.2372434830837493,0.8139161506298174,0.7688603531300161,0.7656944504193293,0.7627565169162507
20,11,108994.85791965584,97852,1.1531484852233023,72.56263365574237,81.90643138993607,66.03139320258111,0.20420532275289632,0.2945553412124544,0.23568649249583104,0.2637001978405409,0.7957946772471037,0.7054446587875456,0.7643135075041689,0.7362998021594591
7,678,77575.5331113254,68725,0.0,70.0,80.0,60.0,0.2719298245614035,0.1195209369277423,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.8804790630722577,0.7552504038772213,0.7627565169162507
8,340,119577.25411682183,114850,0.0,63.93108857417147,73.30211440230403,54.71730628900576,0.22836432176205998,0.2172437146087404,0.2724241048464181,0.24507448981312321,0.77163567823794,0.7827562853912594,0.7275758951535818,0.7549255101868768
18,14,134948.6158930078,121598,0.0,78.33084698660139,91.91984818947006,67.81453855406681,0.1845166029338327,0.29776018301331975,0.24345754764666275,0.2372434830837493,0.8154833970661673,0.7022398169866801,0.7565424523533372,0.7627565169162507
15,425,105218.9754568845,95140,0.0,74.09718716713934,84.06479144475955,62.16197861189889,0.2548181592327917,0.23113964686998395,0.22372633047086293,0.2372434830837493,0.7451818407672083,0.7688603531300161,0.7762736695291371,0.7627565169162507
8,10,97434.81570678642,88403,0.0,75.22280234635714,81.19376809098455,69.25183660172972,0.35181236673773986,0.2063694267515924,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7936305732484077,0.7224123182207014,0.7129547471162379
8,7,80161.71847599033,77153,0.24079194437620863,57.027724243168635,63.356436869307196,53.027724243168635,0.3515625,0.28119893975839483,0.2534509202453988,0.2870452528837622,0.6484375,0.7188010602416052,0.7465490797546013,0.7129547471162379
16,10,85676.7021441834,79515,0.023924226580959482,63.543969496176985,73.15154683808103,53.75912417998509,0.3413396115005289,0.200340990277219,0.2681158696603375,0.2870452528837622,0.6586603884994712,0.799659009722781,0.7318841303396624,0.7129547471162379
8,681,79353.69161903003,74380,0.046639297349506725,68.0,75.66627567642152,60.60023459414708,0.2732624935669782,0.2297945540313154,0.27437133435577366,0.24387982465584782,0.7267375064330218,0.7702054459686845,0.7256286656442262,0.7561201753441522
16,45,158894.97874237655,115873,0.0,71.0,74.0,67.0,0.21703853955375252,0.23493870923811114,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.7650612907618888,0.7224123182207014,0.7627565169162507
11,18,121503.66062921331,112605,0.0,84.61836095370766,91.0,79.04590238426916,0.2191235059760956,0.2531934672734635,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7468065327265365,0.7552504038772213,0.7129547471162379
12,18,121720.23494937837,112904,0.0,84.16653568370901,91.0,77.91633920927254,0.2191235059760956,0.24703632826471814,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7529636717352819,0.7552504038772213,0.7129547471162379
3,134,87444.33793369895,84475,0.025131607397549813,65.05699383537515,72.86839260245019,56.40787482171513,0.22127895987670634,0.2357628949694667,0.2534509202453988,0.2372434830837493,0.7787210401232937,0.7642371050305332,0.7465490797546013,0.7627565169162507
6,2,110840.2892754988,102943,0.0,63.949701536575816,73.95808461381318,53.44341422864779,0.16644438810355475,0.22503268030737753,0.21361058601134214,0.262039994963058,0.8335556118964452,0.7749673196926224,0.7863894139886578,0.737960005036942
12,10,81501.48996266647,78122,0.30911505204991907,62.613657493282375,75.30458348790827,56.92048623992356,0.342499624367809,0.16123038934139583,0.2664518067078539,0.2870452528837622,0.657500375632191,0.8387696106586042,0.733548193292146,0.7129547471162379
14,25,100453.45486353821,90813,0.0,66.0247256330478,71.2010078236775,60.6886450071536,0.3307005330162766,0.29628067377737266,0.2737306650538289,0.2790870079963173,0.6692994669837233,0.7037193262226275,0.726269334946171,0.7209129920036828
17,272,99695.6612634204,96285,0.06142021652464239,77.40116968655006,91.08638267802861,67.78696752130364,0.25789612451521426,0.24787942820583508,0.2282195871876984,0.2372434830837493,0.7421038754847857,0.7521205717941649,0.7717804128123016,0.7627565169162507
9,678,73730.37243387126,68423,0.021602468383323765,67.83975316166763,68.478683528894,60.72008227944413,0.2719298245614035,0.17300336090185517,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.8269966390981446,0.7552504038772213,0.7627565169162507
11,156,94667.06112141894,89005,0.0,72.0,84.35493213180607,57.26196831876667,0.19898254282691924,0.20956576463184395,0.23464560214110067,0.24748439449339837,0.8010174571730807,0.7904342353681558,0.7653543978588994,0.7525156055066016
14,177,158509.64523970336,104465,0.0,74.39830900341242,80.98084417747383,67.815773829351,0.24795543078951654,0.2948896238075758,0.2531787651866737,0.2372434830837493,0.7520445692104835,0.7051103761924243,0.7468212348133262,0.7627565169162507
6,192,93104.60522860695,88935,0.0,76.69949418072883,88.54924127109325,63.89983139357628,0.16541430833091822,0.20956576463184395,0.22502800966800915,0.2372434830837493,0.8345856916690817,0.7904342353681558,0.7749719903319908,0.7627565169162507
0,41,119250.78733273274,79150,1.0162346491461483,49.099897063469534,60.06147511598125,42.138319010957815,0.2786219778128855,0.20956576463184395,0.24458653196095914,0.2372434830837493,0.7213780221871144,0.7904342353681558,0.7554134680390409,0.7627565169162507
9,10,81079.24707730938,76547,0.6492920616530621,67.84546314666464,84.50548206932686,64.66001892266222,0.3474868831767143,0.179757023255861,0.2534509202453988,0.28550601112467705,0.6525131168232857,0.820242976744139,0.7465490797546013,0.714493988875323
10,28,111532.68558527669,101694,0.012374472342328094,52.6187236171164,63.3812763828836,41.85617085134921,0.12314964141433239,0.2202304477884163,0.21361058601134214,0.2372434830837493,0.8768503585856676,0.7797695522115837,0.7863894139886578,0.7627565169162507
6,148,91608.31030581596,88591,0.0,68.97734185806665,76.71318051935832,60.988670929033326,0.2640801555220394,0.2219111587106009,0.2534509202453988,0.2372434830837493,0.7359198444779605,0.7780888412893989,0.7465490797546013,0.7627565169162507
2,536,93244.27924028996,90724,0.0,76.10829402894333,86.32488208683002,65.78341194211332,0.2771328627630907,0.20671557105850905,0.2343699532432681,0.2372434830837493,0.7228671372369093,0.793284428941491,0.7656300467567319,0.7627565169162507
11,10,85680.61756985263,78886,0.02457630597913784,62.3050186396381,71.84738804172432,52.38975744381053,0.3424367779879244,0.3040202729478795,0.26654196116683754,0.2870452528837622,0.6575632220120756,0.6959797270521205,0.7334580388331624,0.7129547471162379
15,18,118786.07987522296,110640,0.0,85.0,90.0,80.0,0.2191235059760956,0.23760264926222002,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7623973507377799,0.7552504038772213,0.7129547471162379
17,248,99837.09667278592,96373,0.05567677028713713,78.2052521598008,91.54585837702903,68.64848445692944,0.25816388011319613,0.24631407986338044,0.22891782258354068,0.2372434830837493,0.7418361198868039,0.7536859201366196,0.7710821774164593,0.7627565169162507
15,347,99273.88325068484,95671,0.08013150694975854,73.58947944401932,88.0,63.986849305024144,0.24040426397938994,0.2529790994208068,0.22594484050488173,0.2372434830837493,0.75959573602061,0.7470209005791932,0.7740551594951183,0.7627565169162507
10,224,95275.63431965606,92497,0.0,80.94855959692698,95.89711919385397,72.18569949615873,0.22071560031016363,0.2511792414428244,0.23568649249583104,0.2372434830837493,0.7792843996898364,0.7488207585571757,0.7643135075041689,0.7627565169162507
15,162,91302.37767174114,88636,0.0,71.0,80.0,62.0,0.27909887359199,0.20956576463184395,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7904342353681558,0.7465490797546013,0.7627565169162507
3,785,77025.793396252,71469,0.0,72.0,78.0,66.0,0.2612244897959184,0.21444625944121742,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7855537405587824,0.7224123182207014,0.7627565169162507
15,44,85890.5056848406,78717,0.11171266246308126,60.17126624630813,69.560374162799,49.56037416279899,0.32816391234316106,0.2841048656682907,0.246538640776112,0.2676669899993216,0.6718360876568389,0.7158951343317094,0.753461359223888,0.7323330100006784
13,7,79088.76970052237,76677,0.5260279980956726,57.844538571403504,66.45938476187133,51.906723142842104,0.3515625,0.2564300752086773,0.2534509202453988,0.2870452528837622,0.6484375,0.7435699247913228,0.7465490797546013,0.7129547471162379
7,10,97181.42972469279,88463,0.0,72.93290618619041,78.92450162595446,66.94131074642635,0.35181236673773986,0.2063694267515924,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7936305732484077,0.7224123182207014,0.7129547471162379
8,7,81021.98478252262,76610,0.6015922731052015,66.99070566876526,82.75712370836726,63.87856185418363,0.3515625,0.1920538090307688,0.2534509202453988,0.2870452528837622,0.6484375,0.8079461909692313,0.7465490797546013,0.7129547471162379
11,678,73257.35445158345,68563,0.02399124720655049,67.60087527934495,67.2046681565064,60.79970824021835,0.2719298245614035,0.20287602756175574,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.7971239724382441,0.7552504038772213,0.7627565169162507
4,3,110461.11240678819,103426,0.0,69.419538415449,78.51628201287417,59.59698071738012,0.19061664703796904,0.23220684780222436,0.21361058601134214,0.27339030984161067,0.8093833529620309,0.7677931521977756,0.7863894139886578,0.7266096901583894
4,14,101931.46869634553,98155,0.0,77.05186174226479,85.43111704535887,71.48297878762367,0.1807230689142458,0.24184420526367267,0.2346399419202246,0.2372434830837493,0.8192769310857543,0.7581557947363273,0.7653600580797754,0.7627565169162507
15,286,103958.12983944273,95290,0.0,76.0482882767173,85.36552551781153,65.41381379452882,0.22913326447266893,0.23113964686998395,0.22767961275481746,0.2372434830837493,0.7708667355273311,0.7688603531300161,0.7723203872451826,0.7627565169162507
15,342,99307.01000805019,95670,0.07888559249500418,73.68915260039967,88.0,64.11144075049958,0.23942016792736923,0.2526395314948716,0.22609630733098698,0.2372434830837493,0.7605798320726308,0.7473604685051284,0.773903692669013,0.7627565169162507
