grid,trackType,year,TAVG,isHistoric,oneHot_circuits_1,oneHot_circuits_2,oneHot_circuits_3,oneHot_circuits_4,oneHot_circuits_5,oneHot_circuits_6,alt_trans,PRCP_trans,normalized_minLapTime,normalized_avgLapTime
17,0,2010,63.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9919872176413481,-0.004655971158016916
14,0,2014,67.0,0,0,0,0,1,0,0,6.530877627725885,0.0,0.9990325393797352,0.006200725224052353
8,0,2002,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9995211798129408,-0.0022588242694830227
12,0,2020,74.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9979913784600882,0.023219925359461758
24,0,2011,57.0,1,0,0,1,0,0,0,6.373319789577013,0.10436001532424287,1.005309231488314,0.0011703112037788992
4,0,2017,78.0,0,0,1,0,0,0,0,6.6758232216348485,0.2468600779315258,0.9727304797173985,-0.011704884966751957
9,0,2011,57.0,1,0,0,1,0,0,0,6.373319789577013,0.10436001532424287,0.9880820508254904,-0.008591660716256999
8,1,2004,58.275,0,0,1,0,0,0,0,2.8903717578961645,0.06765864847381486,0.9884966785779072,-0.036342928917976115
17,1,2012,62.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9972804360832984,-0.005169510552510967
16,0,2013,63.0,0,1,0,0,0,0,0,4.762173934797756,0.0,1.0234598579625367,0.0072773995269541075
8,0,2013,60.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.99506457777674,-0.0027526384453279967
23,0,2010,79.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,1.0283073647537018,0.023167849804061717
19,0,2013,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.012853214527592,0.019831349704391425
1,0,2000,80.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9866649136320162,-0.028014304310316842
9,0,2021,58.0,0,0,0,0,0,0,1,4.7535901911063645,0.0,0.995185700894604,-0.006278859434242706
16,0,2001,57.0,0,1,0,0,0,0,0,4.762173934797756,0.0,1.0137414564508282,0.049780218112646483
5,0,2008,59.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9838230637097316,-0.04568964039695253
10,0,2004,61.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0060085326183459,-0.04199636462955051
7,1,2013,59.2,0,0,1,0,0,0,0,2.8903717578961645,0.7929925155296614,0.9834635784830852,-0.020102921795148682
1,0,2008,78.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9903833416581292,-0.013847967575117366
19,0,1999,64.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.022638284285323,0.02263993684754969
22,0,2008,80.0,0,0,0,1,0,0,0,3.258096538021482,0.8241754429663495,0.9749131955992496,-0.01247511386752081
3,0,2010,63.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9615762087291448,-0.007903135406610787
3,0,2014,75.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9973011401871232,-0.005637950903190222
19,0,2018,78.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9902125580663592,0.01568451657521287
17,0,2017,70.0,1,1,0,0,0,0,0,5.081404364984463,0.01980262729617973,1.0080214256659223,0.01148492245116192
8,1,2007,65.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9922542184500354,-0.040999715801827145
10,0,2009,70.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9952103470434128,-0.0003825874523277681
16,0,2018,74.0,0,0,0,0,0,0,1,6.0867747269123065,0.0,0.9921394515866812,0.011154608962302512
17,0,2015,59.0,0,0,0,0,1,0,0,6.530877627725885,0.0,0.9956267993389354,-0.005963810236864332
2,1,1997,56.0,1,1,0,0,0,0,0,2.7080502011022096,0.009950330853168092,0.9593879404776832,-0.0527585597583769
9,0,2011,75.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0119799666932423,0.017780938566945594
21,1,2012,76.0,0,0,0,0,0,1,0,2.4849066497880004,0.0,1.0232329030527316,0.009900435240310151
2,0,1997,53.0,0,0,0,0,0,1,0,6.530877627725885,0.0,0.9956267993389354,-0.005963810236864332
3,0,1998,65.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9798913097418716,-0.018006627819342674
17,1,2013,59.2,0,0,1,0,0,0,0,2.8903717578961645,0.7929925155296614,1.0235736988905602,0.020310099971494317
16,0,2020,55.0,0,0,0,0,0,1,0,4.927253685157205,0.058268908123975824,1.0041781440062785,-0.007696777442613303
14,1,2001,55.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9761023117571684,-0.01950191781081901
2,0,2010,62.0,0,0,0,0,0,0,1,2.079441541679836,0.4885800148186709,0.9956267993389354,-0.005963810236864332
15,0,2004,77.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9943177749085872,-0.0029581462071097747
8,1,2005,55.0,1,1,0,0,0,0,0,2.7080502011022096,0.10436001532424287,0.9747535547663216,-0.01867126013569376
22,1,2012,66.6,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9897050756662504,-0.004398113820266007
16,0,2001,63.0,1,0,0,1,0,0,0,6.373319789577013,0.0,0.996974205729004,-0.005595747585181828
9,0,2019,79.0,0,0,0,0,0,1,0,2.302585092994046,0.0,0.9853044472369741,-0.008462772841578285
9,0,1997,72.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0024328396022404,-0.004750442312982536
20,0,2011,58.0,0,0,0,0,0,1,0,4.927253685157205,0.0,1.0348224357277287,-0.005963810236864332
1,0,2005,68.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9804697873162252,-0.028618984264415705
14,1,2008,76.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9717462523776288,-0.022258082370987028
18,0,2000,64.0,0,0,0,1,0,0,0,4.709530201312334,0.30010459245033816,0.9796140715033742,0.001784721511416702
11,0,2017,78.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0069565485746468,-0.004415346969391782
11,1,2018,74.0,0,0,1,0,0,0,0,2.8903717578961645,0.5596157879354227,0.986734492984844,-0.0014221722570057856
18,0,2009,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.001120734639397,-0.0004081267554599802
7,0,2004,62.0,1,0,0,1,0,0,0,6.373319789577013,0.1310282624064042,0.9804741626343014,-0.01843655365300556
9,1,2018,64.0,0,0,0,0,0,1,0,0.0,0.0,0.9995110034614304,-0.0008848166416671676
18,0,2020,77.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9755368992380956,-0.005963810236864332
19,0,2000,62.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9948903114357094,0.021401856370967247
16,0,2018,78.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0067457721618214,0.00590466825669005
16,1,2018,84.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9729808910923928,0.015261122867417938
5,1,2000,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9650541532967588,-0.02369345219585184
3,0,2018,56.0,0,0,0,0,0,1,0,7.711996507047669,0.0,0.9908865917843016,-0.017280949500966473
16,1,2019,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9943512250703608,0.004682699357532197
15,0,2007,58.0,1,1,0,0,0,0,0,5.081404364984463,0.01980262729617973,1.0090766704385503,-0.003058785824238286
4,0,2014,77.0,0,1,0,0,0,0,0,5.605802066295998,0.3220834991691132,0.9523039834186864,-0.0389374256527279
7,0,2008,64.0,0,0,0,1,0,0,0,4.709530201312334,0.17395330712343798,0.9943981035531052,-0.005556210224878996
12,1,2018,85.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,1.0033905455900891,0.00037260122883723596
8,0,2001,44.0,0,0,0,0,1,0,0,3.80666248977032,0.01980262729617973,0.9940354264108032,-0.003653067752582071
6,0,2009,68.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.986134949634767,-0.02065721624835129
13,1,2018,84.0,0,0,0,0,1,0,0,3.258096538021482,0.0,1.0044699346017665,0.001191773459506324
4,0,2013,63.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9893623953698264,-0.0195069317918818
12,0,2011,58.0,0,0,0,0,0,1,0,4.927253685157205,0.0,1.0060940628459856,-0.00342837392951868
4,1,2010,75.0,0,0,0,0,0,1,0,2.4849066497880004,0.0,0.9906281611361248,-0.011301191366025578
4,0,2009,63.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.993959059535964,-0.006950015833935781
8,0,2019,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.992715749913368,-0.007367389425155017
9,1,2001,55.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9856896265677344,0.007112866585713806
17,1,2014,66.6,0,0,1,0,0,0,0,2.8903717578961645,0.16551443847757333,1.0041207819594078,0.0018157569318940727
13,1,2011,61.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,1.0033435983378192,-0.006888392646343674
9,0,1996,60.0,0,0,0,0,1,0,0,3.80666248977032,0.04879016416943205,0.994071820494658,-0.01422696787079431
12,0,2014,59.0,1,1,0,0,0,0,0,5.081404364984463,0.1310282624064042,1.0082651604032509,-0.005963810236864332
9,0,2015,76.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,1.0035233748495276,-0.0035786738165048313
8,1,2001,64.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,1.0047867324188686,-0.04191643406769435
18,1,2006,59.0,1,1,0,0,0,0,0,2.7080502011022096,0.058268908123975824,1.0052023871302542,0.008337173241734639
13,0,1999,68.0,0,0,0,0,1,0,0,5.4638318050256105,0.1906203596086497,0.9987159617405671,-0.07330688756642911
14,0,2009,83.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,1.023303078684537,0.03138932490976501
9,0,2020,74.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0026925332550594,0.0261392812519581
1,0,1999,62.0,1,0,0,1,0,0,0,6.373319789577013,0.06765864847381486,0.9875820685322904,-0.030266020184456358
5,1,2017,68.0,1,1,0,0,0,0,0,2.7080502011022096,0.5128236264286637,0.9912015748062404,-0.0008055436962090941
18,0,2011,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9542891909795226,-0.005963810236864332
9,0,2012,72.0,0,0,0,0,0,0,1,5.308267697401205,0.0,1.001229097369838,0.007191680955912778
7,0,2015,67.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9831549268982752,-0.01647068566329082
17,0,2017,69.0,0,0,0,0,0,1,0,2.302585092994046,0.0,1.0207290199139474,0.0029502282212640024
19,0,2006,72.0,1,1,0,0,0,0,0,5.081404364984463,0.3852624007906449,0.9931163575671114,-0.005963810236864332
9,0,2010,79.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,0.984331752637182,-0.012248154513945508
12,0,2002,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.0066657421800411,0.0028117211913871506
22,1,1998,61.0,1,0,1,0,0,0,0,3.0445224377234235,0.11332868530700327,1.0161555217977014,-0.028191875035415988
8,0,2005,66.0,0,0,0,1,0,0,0,4.709530201312334,0.16551443847757333,1.0011907286280524,-0.010690696276518304
3,0,2020,66.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9610072776349196,-0.01221002848218686
4,0,2005,84.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9923343932120368,-0.01539981825962441
4,0,2008,62.0,1,1,0,0,0,0,0,5.081404364984463,0.30010459245033816,0.9899828811260414,-0.0167358236025388
18,0,2002,63.0,0,0,0,0,0,1,0,6.530877627725885,0.0,1.0138378558256265,-0.0076772679417170045
15,1,2016,66.6,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0198831837094446,-0.005963810236864332
9,1,2009,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9889294323021628,-0.014174877989370385
15,0,2007,62.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0110898075802204,0.023326206043530254
12,0,2012,60.0,1,1,0,0,0,0,0,5.081404364984463,0.12221763272424913,0.9741752828932772,-0.025878294342775058
13,0,2011,75.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9976032678792954,-0.002447315631275839
19,0,2003,59.0,0,0,0,0,1,0,0,3.80666248977032,0.009950330853168092,1.0138946919254328,0.013533183509949122
19,0,2004,78.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.0144146293845853,0.0027145374414790768
11,0,2021,72.0,0,0,0,0,1,0,0,6.530877627725885,0.0,0.9674975013838756,-0.03759868905912949
11,0,2011,81.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9922905165406359,-0.01234454725454168
23,0,2010,76.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9765741420846292,-0.0204307399059572
7,1,2012,76.0,0,0,0,0,0,1,0,2.4849066497880004,0.0,1.00678245974763,0.023185951906528345
17,0,2018,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0072286452643495,-0.0025499334109364852
1,0,2011,73.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,0.9956267993389354,-0.005963810236864332
16,0,2008,66.0,0,0,0,0,0,0,1,6.3818160174060985,0.01980262729617973,0.9959791642203008,-0.007598130271942148
17,1,2016,62.0,1,0,1,0,0,0,0,3.0445224377234235,0.7793248768009975,1.013909818989082,0.012837813024778556
4,0,2019,58.0,0,0,0,0,0,1,0,5.1298987149230735,0.0,0.9662496246175006,-0.0113751221013096
21,0,2013,82.0,0,0,0,1,0,0,0,3.258096538021482,0.6678293725756554,1.0044316250026266,0.008608657624811809
10,0,2010,61.0,0,1,0,0,0,0,0,4.762173934797756,0.029558802241544432,0.9964040573961824,-0.006501697001534482
17,0,2003,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9991165012771396,-0.014556924745135182
11,0,2015,74.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0075066016913334,-0.0293927392919475
9,0,2005,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0008811581402859,0.01311033162478787
20,0,2019,76.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.0238041903080344,0.02591998582561801
10,0,2017,68.0,0,0,0,0,0,1,0,5.1298987149230735,0.5247285289349821,0.9976878941004682,-0.007360396648636133
1,1,2015,62.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9856918328623664,-0.004039957164490348
6,0,2014,74.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9977977596777062,0.0035969348088163455
20,0,2002,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0192692844757476,-0.005963810236864332
24,0,2010,63.0,1,1,0,0,0,0,0,5.081404364984463,0.0,1.040249086690951,0.030592105364825737
2,0,2019,76.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9923485351754382,-0.0035829740000296365
11,1,2000,72.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,1.0222413268866373,-0.04242104907892308
14,1,1996,63.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9968725154203548,-0.0054253149330461105
2,0,1996,61.0,1,0,0,1,0,0,0,6.373319789577013,0.058268908123975824,0.9795462169052964,-0.029847840033879813
10,0,2015,71.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9997632603528276,-0.0007368809456040354
16,0,1998,66.0,0,0,0,1,0,0,0,4.709530201312334,0.08617769624105241,1.001238677711543,0.01588951228245359
20,1,2007,53.0,1,1,0,0,0,0,0,2.7080502011022096,0.4762341789963716,0.9938186178457579,-0.0009696289621985504
21,0,1999,68.0,0,0,0,0,1,0,0,5.4638318050256105,0.1906203596086497,1.012529596264021,0.0586866703071349
13,1,2001,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9847172330699716,-0.0076456040507736096
7,0,1998,63.0,1,0,0,1,0,0,0,6.373319789577013,0.058268908123975824,0.9845521464027218,-0.023140545637032342
17,0,2020,77.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9584518670783204,-0.005963810236864332
2,1,2009,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.98710816592101,-0.015833394158797878
13,1,1997,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9862491558912538,-0.023697249057567142
5,0,2019,69.0,0,1,0,0,0,0,0,4.762173934797756,0.0,0.9875948838926067,-0.0016721126785418244
1,1,1998,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9956267993389354,-0.06711213634227638
20,0,2008,82.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,1.0014218137308415,0.0017091909011478664
4,1,2016,59.0,0,0,0,0,0,1,0,0.0,0.6043159668533296,0.992311922630389,-0.013248764595831936
22,0,2001,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0094968112852407,0.018892025955908043
1,0,2001,62.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.982421990831943,-0.028804948646748763
3,0,2020,77.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9956267993389354,-0.005963810236864332
20,0,1996,69.0,1,1,0,0,0,0,0,5.081404364984463,0.0,1.018822945391365,-0.0014356281336051825
5,0,2014,67.0,0,0,0,0,1,0,0,6.530877627725885,0.0,0.9955306044584946,-0.01048994366257133
22,0,1997,58.0,1,0,0,1,0,0,0,6.373319789577013,0.0,0.9956267993389354,-0.005963810236864332
15,0,2013,82.0,0,0,0,1,0,0,0,3.258096538021482,0.6678293725756554,1.0038863203879862,-0.005963810236864332
18,0,1998,61.0,0,0,0,0,1,0,0,3.80666248977032,0.0,1.0148674135627274,0.014417239541654447
19,0,1999,74.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0177329585241086,-0.0011445944013475295
6,0,1997,58.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9777577939131016,-0.022554780836331282
15,1,2005,55.0,1,1,0,0,0,0,0,2.7080502011022096,0.10436001532424287,1.0377946953761263,0.0265517604645948
4,1,2006,64.0,1,0,1,0,0,0,0,3.0445224377234235,0.1823215567939546,0.9801480282398172,-0.02833719990647565
9,1,2013,58.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,1.014160787476231,0.012256607173555213
8,0,2013,62.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0078073625169237,0.005231739019232332
10,1,1999,58.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9864884336725624,-0.016897293268456532
5,1,2015,61.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9923836139361858,-0.008950783665551664
21,0,2012,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0244361141238707,0.022991244963971643
2,1,2006,59.0,1,1,0,0,0,0,0,2.7080502011022096,0.058268908123975824,0.9818370524130772,-0.03854122246649215
8,1,2000,57.0,1,1,0,0,0,0,0,2.7080502011022096,0.6575200029167942,0.9816970816370928,-0.017182873848065067
1,0,2016,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9917783507747194,-0.029392604190979468
18,0,1998,66.0,0,0,0,1,0,0,0,4.709530201312334,0.08617769624105241,1.0336053263141596,0.0641895989596952
14,0,2003,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9476203710428804,-0.05969341534484664
10,0,2003,71.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,0.9987992161675444,-0.005683248077837008
11,0,2019,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.005564705027764,0.01648414841829423
17,0,2008,66.0,0,0,0,0,0,0,1,6.3818160174060985,0.01980262729617973,1.0099422503750362,0.003468036748323997
18,0,2002,64.0,1,1,0,0,0,0,0,5.081404364984463,0.058268908123975824,1.0182622099816,0.03685937499537948
14,0,2012,61.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9627840159389188,-0.0345854962803035
16,0,2019,71.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0093682772792725,0.002708029039757409
2,0,2013,85.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,0.9850523283638696,-0.017873549363963598
14,0,1998,65.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.999613340580506,0.007234486728924913
12,0,2007,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9956267993389354,-0.005963810236864332
1,1,2005,60.125,0,0,1,0,0,0,0,2.8903717578961645,0.058268908123975824,0.9834207704953184,-0.02040019321750719
2,0,2011,57.0,1,0,1,0,0,0,0,6.013715156042802,0.11332868530700327,1.0186042321835722,-0.017328149404981844
17,0,2011,57.0,1,0,1,0,0,0,0,6.013715156042802,0.11332868530700327,0.9972539450268539,-0.0013030723818956435
6,0,2013,85.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,0.9889207444262842,-0.01197839233457813
22,1,1999,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0295312687992817,0.04186580166435416
12,0,2005,76.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,0.9948010715096942,-0.013540225362403893
2,0,2008,80.0,0,0,0,1,0,0,0,3.258096538021482,0.8241754429663495,0.951905040641754,-0.052227697756368326
13,1,2002,61.0,1,0,1,0,0,0,0,3.0445224377234235,0.058268908123975824,1.0049902128550148,-0.004623327726815586
17,0,1998,58.0,1,0,1,0,0,0,0,6.013715156042802,0.029558802241544432,1.0199353033298246,-0.006314526703807825
1,1,2002,61.0,1,0,1,0,0,0,0,3.0445224377234235,0.058268908123975824,0.9818907040588952,-0.01590510361433015
17,0,2006,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0327780987210642,0.016762196311980608
8,0,2012,81.0,0,0,0,0,1,0,0,2.3978952727983707,0.0,0.9929167045618064,-0.0036066594708508226
20,0,2010,80.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9986899080533744,0.02400873901319678
14,0,1996,67.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,1.0012814434257868,-0.00013111457332901064
2,0,2004,71.0,1,1,0,0,0,0,0,5.135798437050261,0.14842000511827322,0.9963992677119792,-0.011821383948797051
2,0,2010,76.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9576757720205584,-0.03536091208426991
8,0,2005,79.0,1,1,0,0,0,0,0,5.135798437050261,0.01980262729617973,0.9901324840351972,-0.01766298676965711
11,1,2009,79.0,0,0,0,0,0,1,0,2.4849066497880004,0.0,1.0005479210110648,-0.004738513679544525
5,1,2019,62.0,0,0,0,0,0,1,0,0.0,0.0,0.9958457667778364,-0.0072604275209161235
4,0,2007,67.0,0,1,0,0,0,0,0,4.762173934797756,0.08617769624105241,0.9533988330181864,-0.052312630172743416
12,0,1999,64.0,0,0,0,0,0,1,0,6.530877627725885,0.0,0.9971135082393756,-0.006800618646742651
3,1,2014,66.6,0,0,1,0,0,0,0,2.8903717578961645,0.16551443847757333,0.9709738241652336,-0.03790223118004972
10,1,2005,66.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.9925953613742672,-0.009731307017868368
8,0,1998,63.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9933354061617076,-0.028611974843903175
18,1,2000,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9767990855065696,-0.01917026881091892
13,0,2016,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0237663334864555,0.011652508275059443
9,1,2008,83.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9974535217761302,-0.0012036766793504302
11,0,2009,71.0,0,0,0,0,0,1,0,4.927253685157205,0.4252677354043441,0.9960205021201596,-0.003488206510029521
5,1,2018,64.0,0,0,0,0,0,1,0,0.0,0.0,0.989362116747014,-0.054439837348922826
11,1,2019,59.0,1,1,0,0,0,0,0,2.7080502011022096,0.0769610411361284,0.9988155793545463,-0.0026400445822898962
13,0,2016,78.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0124130304661785,-0.07057589140209164
1,0,2002,63.0,0,0,0,0,0,1,0,6.530877627725885,0.0,0.9611624908140486,-0.01734090846794168
19,0,2008,64.0,0,0,0,1,0,0,0,4.709530201312334,0.17395330712343798,1.0109995286209086,0.00292686631775741
6,0,2009,65.0,0,1,0,0,0,0,0,4.762173934797756,0.0,1.0020664479130068,-0.0288253022163639
8,0,2008,76.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9999121928423772,-0.00046138263852353264
16,0,2004,61.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.031357291066148,-0.005963810236864332
20,1,2008,62.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,1.0112818486811292,-0.0036659938548329577
8,0,1998,62.0,1,1,0,0,0,0,0,5.081404364984463,0.0,0.9815319367690528,0.013616190980436716
12,0,2011,57.0,1,0,0,1,0,0,0,6.373319789577013,0.10436001532424287,0.9935162658348128,-0.0052136350405137186
13,0,2019,79.0,0,0,0,0,0,1,0,2.302585092994046,0.0,0.9974305518776552,-0.0014630813406266098
1,0,2006,78.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9956267993389354,-0.005963810236864332
20,0,2001,66.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0055288975039651,-0.0010582593913456752
12,0,2018,61.0,0,0,0,0,1,0,0,6.530877627725885,0.0,1.0109999773858147,0.004807687248434289
3,0,2017,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0031669586889915,-0.007354126966640676
10,1,2016,83.0,0,0,0,0,1,0,0,3.258096538021482,0.2468600779315258,1.0084689550880512,0.03814934088731827
12,0,1996,67.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9923405061222496,-0.002887938426585153
20,0,2014,84.0,0,0,0,1,0,0,0,3.258096538021482,0.3293037471426005,1.0118910376518968,-0.00415543196022022
1,1,2008,94.2,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9812471905148274,-0.00550653763956553
6,0,2012,60.0,1,1,0,0,0,0,0,5.081404364984463,0.12221763272424913,0.9661428888395828,-0.033837589311208977
21,1,2014,59.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,0.995040733690037,0.013007953413426634
8,1,2012,76.0,0,0,0,0,0,1,0,2.4849066497880004,0.0,0.9985811904004158,-0.006490739978288143
12,0,2013,79.0,0,0,0,0,0,1,0,5.1298987149230735,0.0,0.9947666613894554,-0.004201501562243839
6,0,1999,70.0,0,1,0,0,0,0,0,5.605802066295998,0.06765864847381486,0.9873335426718972,-0.012537141772112436
23,1,2011,59.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,1.032258881000291,0.05761478646978153
15,1,2003,61.05,0,0,1,0,0,0,0,2.8903717578961645,0.1823215567939546,0.9715595750516464,-0.0224166284843522
19,0,2007,73.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9935326354580216,-0.0005713004588548856
5,1,2006,64.0,1,0,1,0,0,0,0,3.0445224377234235,0.1823215567939546,0.9610516897414091,-0.04439056657928998
20,1,2016,60.0,1,1,0,0,0,0,0,2.7080502011022096,1.1474024528375415,0.9582428954740037,-0.0446474275513496
22,0,2000,68.0,0,0,0,0,0,1,0,5.442417710521793,0.10436001532424287,0.9920862852863019,-0.017015590269535558
20,0,2016,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0206681263558848,0.012016569493976408
9,0,2007,65.0,1,0,0,1,0,0,0,6.373319789577013,0.0,0.9956267993389354,-0.005963810236864331
12,0,2003,59.0,0,0,0,0,1,0,0,3.80666248977032,0.009950330853168092,0.9861704996340382,-0.018962637619590324
5,0,2014,75.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9959283555243104,-0.0042378330587117775
11,0,2005,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9873162294609398,-0.02306905075830146
2,0,2014,84.0,0,0,0,1,0,0,0,3.258096538021482,0.3293037471426005,0.9793611725490582,-0.029951224690588495
6,0,1997,71.0,0,0,0,1,0,0,0,4.709530201312334,0.009950330853168092,0.9956267993389354,-0.005963810236864332
