STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-08-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-08-29,0.2,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-08-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-08-31,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-01,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-02,0.58,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-03,0.05,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-04,0.05,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-05,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-07,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-08,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-09,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-10,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-11,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-13,0.64,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-14,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-15,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-16,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-17,0.11,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-18,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-19,0.09,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-20,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-21,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-22,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-23,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-24,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-26,0.23,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-28,0.17,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-29,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-09-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-02,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-03,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-06,0.13,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-07,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-08,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-09,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-10,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-11,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-12,0.12,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-16,0.09,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-17,0.09,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-18,0.08,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-19,0.26,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-20,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-21,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-22,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-23,0.18,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-24,0.87,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-25,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-26,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-29,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-30,0.23,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-10-31,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-02,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-03,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-05,0.99,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-06,0.3,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-07,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-08,0.08,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-09,0.16,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-10,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-11,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-15,0.6,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-16,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-17,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-18,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-19,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-20,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-21,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-22,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-23,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-24,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-26,0.32,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-27,0.19,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-29,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-11-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-02,0.13,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-03,0.19,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-07,0.31,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-08,0.23,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-09,0.44,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-10,1.17,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-11,0.17,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-16,0.37,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-17,0.11,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-18,0.44,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-19,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-20,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-21,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-22,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-23,1.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-24,0.08,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-26,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-29,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1985-12-31,0.29,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-01,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-02,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-03,0.08,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-07,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-08,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-09,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-10,0.31,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-11,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-16,0.09,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-17,0.11,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-18,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-19,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-20,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-21,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-22,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-23,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-24,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-26,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-29,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-01-31,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-02,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-03,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-07,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-08,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-09,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-10,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-11,0.25,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-16,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-17,0.09,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-18,0.23,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-19,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-20,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-21,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-22,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-23,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-24,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-26,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-02-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-02,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-03,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-07,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-08,0.16,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-09,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-10,0.18,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-11,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-16,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-17,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-18,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-19,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-20,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-21,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-22,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-23,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-24,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-26,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-29,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-03-31,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-02,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-03,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-06,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-07,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-08,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-09,0.07,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-10,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-11,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-15,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-16,0.54,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-17,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-18,0.13,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-19,0.13,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-20,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-21,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-22,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-23,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-24,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-25,0.1,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-26,0.28,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-27,0.09,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-28,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-29,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-04-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-01,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-02,0.05,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-03,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-07,0.2,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-08,0.27,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-09,0.22,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-10,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-11,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-16,0.13,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-17,0.05,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-18,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-19,0.1,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-20,0.34,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-21,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-22,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-23,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-24,0.55,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-26,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-29,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-05-31,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-02,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-03,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-04,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-05,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-07,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-08,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-09,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-10,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-11,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-16,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-17,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-18,0.24,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-19,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-20,0.33,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-21,0.08,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-22,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-23,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-24,0.02,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-25,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-26,0.08,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-27,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-28,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-29,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-06-30,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-01,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-02,0.57,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-03,0.07,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-04,0.06,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-05,0.07,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-06,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-07,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-08,0.17,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-09,0.04,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-10,0.26,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-11,0.12,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-12,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-13,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-14,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-15,0,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-16,0.03,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-17,0.01,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-18,0.07,
ASN00086038,"Melbourne, AS",-37.7276,144.9066,78.4,1986-07-19,0,
