raceId,driverId,constructorId,grid,position,positionOrder,laps,fastestLap,rank,fastestLapSpeed,familyStatus,CompletionStatus,year,circuitId,alt,isHistoric,trackType,total_lap_time,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,positionText_CompletionStatus_1,country_CompletionStatus_1,nationality_CompletionStatus_1,bundled_circuitId_CompletionStatus_1,binned_circuits_CompletionStatus_1,positionText_CompletionStatus_2,country_CompletionStatus_2,nationality_CompletionStatus_2,bundled_circuitId_CompletionStatus_2,binned_circuits_CompletionStatus_2
1024,815,211,15,,19,42,15.0,17.0,170.85,6,0,2019,15,18,0,2,4832029,115048.30952380953,106683,0.0,85.0,90.0,80.0,0.9976325757575758,0.21912350597609562,0.1484375,0.25073157754722003,0.24474959612277866,0.0023674242424242425,0.7808764940239044,0.8515625,0.74926842245278,0.7552504038772213
1024,817,4,20,14.0,14,61,55.0,14.0,172.088,4,1,2019,15,18,0,2,7151327,117234.86885245901,105915,0.0,85.0,90.0,80.0,0.04093567251461988,0.21912350597609562,0.20935960591133004,0.25073157754722003,0.24474959612277866,0.9590643274853801,0.7808764940239044,0.7906403940886699,0.74926842245278,0.7552504038772213
1024,822,131,5,5.0,5,61,58.0,2.0,176.046,4,1,2019,15,18,0,2,7119786,116717.80327868852,103534,0.0,85.0,90.0,80.0,0.0021598272138228943,0.21912350597609562,0.20636942675159237,0.25073157754722003,0.24474959612277866,0.9978401727861771,0.7808764940239044,0.7936305732484077,0.74926842245278,0.7552504038772213
1024,825,210,13,17.0,17,61,58.0,1.0,178.168,4,1,2019,15,18,0,2,7200189,118035.88524590163,102301,0.0,85.0,90.0,80.0,0.11627906976744186,0.21912350597609562,0.2620689655172414,0.25073157754722003,0.24474959612277866,0.8837209302325582,0.7808764940239044,0.7379310344827587,0.74926842245278,0.7552504038772213
1024,826,5,14,15.0,15,61,57.0,3.0,174.63400000000001,4,1,2019,15,18,0,2,7151845,117243.36065573769,104371,0.0,85.0,90.0,80.0,0.0759493670886076,0.21912350597609562,0.17616580310880828,0.25073157754722003,0.24474959612277866,0.9240506329113924,0.7808764940239044,0.8238341968911918,0.74926842245278,0.7552504038772213
1024,830,9,4,3.0,3,61,56.0,8.0,173.298,4,1,2019,15,18,0,2,7117488,116680.13114754099,105176,0.0,85.0,90.0,80.0,0.0021598272138228943,0.21912350597609562,0.31690140845070425,0.25073157754722003,0.24474959612277866,0.9978401727861771,0.7808764940239044,0.6830985915492958,0.74926842245278,0.7552504038772213
1024,832,1,7,12.0,12,61,41.0,15.0,172.00099999999998,4,1,2019,15,18,0,2,7149641,117207.22950819672,105969,0.0,85.0,90.0,80.0,0.03722084367245657,0.21912350597609562,0.23113964686998395,0.25073157754722003,0.24474959612277866,0.9627791563275434,0.7808764940239044,0.7688603531300161,0.74926842245278,0.7552504038772213
1024,840,211,16,13.0,13,61,57.0,6.0,173.76,4,1,2019,15,18,0,2,7150086,117214.52459016393,104896,0.0,85.0,90.0,80.0,0.0291005291005291,0.21912350597609562,0.2788104089219331,0.25073157754722003,0.24474959612277866,0.9708994708994709,0.7808764940239044,0.7211895910780669,0.74926842245278,0.7552504038772213
1024,841,51,10,10.0,10,61,59.0,10.0,172.553,4,1,2019,15,18,0,2,7131522,116910.19672131148,105630,0.0,85.0,90.0,80.0,0.03131991051454139,0.21912350597609562,0.31784107946026985,0.25073157754722003,0.24474959612277866,0.9686800894854586,0.7808764940239044,0.6821589205397302,0.74926842245278,0.7552504038772213
1024,842,5,11,8.0,8,61,58.0,13.0,172.326,4,1,2019,15,18,0,2,7129214,116872.36065573769,105769,0.0,85.0,90.0,80.0,0.008714596949891068,0.21912350597609562,0.2583941605839416,0.25073157754722003,0.24474959612277866,0.9912854030501089,0.7808764940239044,0.7416058394160584,0.74926842245278,0.7552504038772213
1024,844,6,1,2.0,2,61,59.0,4.0,174.047,4,1,2019,15,18,0,2,7116308,116660.78688524589,104723,0.0,85.0,90.0,80.0,0.0,0.21912350597609562,0.15625,0.25073157754722003,0.24474959612277866,1.0,0.7808764940239044,0.84375,0.74926842245278,0.7552504038772213
1024,846,1,9,7.0,7,61,58.0,11.0,172.412,4,1,2019,15,18,0,2,7128436,116859.60655737705,105716,0.0,85.0,90.0,80.0,0.008676789587852495,0.21912350597609562,0.24083769633507854,0.25073157754722003,0.24474959612277866,0.9913232104121475,0.7808764940239044,0.7591623036649214,0.74926842245278,0.7552504038772213
1024,847,3,18,,20,34,29.0,20.0,168.322,2,0,2019,15,18,0,2,3776102,111061.82352941176,108285,0.0,85.0,90.0,80.0,0.9976325757575758,0.21912350597609562,0.24083769633507854,0.25073157754722003,0.24474959612277866,0.0023674242424242425,0.7808764940239044,0.7591623036649214,0.74926842245278,0.7552504038772213
