raceId,driverId,CompletionStatus,alt,grid,trackType,average_lap_time,minimum_lap_time,year,PRCP,TAVG,isHistoric,oneHot_circuits_1,oneHot_circuits_2,oneHot_circuits_3,oneHot_circuits_4,oneHot_circuits_5,oneHot_circuits_6,alt_trans,PRCP_trans,normalized_minLapTime,normalized_avgLapTime
134,11,0,228,14,0,78627.30434782608,77565,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.013670543460189,-0.00027414575537792736
134,13,0,228,12,0,78870.3125,77029,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.0066657421800411,0.0028117211913871506
134,14,1,228,6,0,77247.38888888889,75045,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9807375225162107,-0.01798005401145517
134,15,0,228,8,0,77949.20408163265,76300,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.997138689692676,-0.008935783602217676
134,17,1,228,18,0,79011.7042253521,77087,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.0074237244081168,0.004602827817514553
134,18,1,228,7,0,78056.21126760563,75957,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9926561396197456,-0.007563944009146911
134,23,1,228,5,0,77383.45833333331,75584,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9877815297736727,-0.016220127295539163
134,30,1,228,2,0,76803.29166666669,75311,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9842137858380751,-0.023745668948759742
134,31,1,228,1,0,77368.22222222223,75697,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9892582882525098,-0.016417037740784207
134,35,0,228,13,0,78506.97142857143,76667,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.0019348875841205,-0.0018057395745235466
134,37,1,228,15,0,79255.28571428571,76515,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9999484514001981,0.007680938816524999
134,44,0,228,11,0,83194.62068965517,76278,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9968511791923714,0.0561895221375453
134,56,0,228,9,0,78070.57692307692,76456,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,0.9991774005130175,-0.0073799185042566825
134,62,1,228,19,0,81526.20588235294,78998,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.0323979319573005,0.03593134470422068
134,63,0,228,16,0,79270.79166666669,77295,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.0101420055019055,0.007876565336610698
134,66,0,228,17,0,79028.5076923077,77304,2002,1.28,73.0,0,0,0,0,1,0,0,5.4638318050256105,0.8241754429663495,1.0102596234338483,0.004815475811528512
135,2,1,103,10,0,80409.92424242424,78062,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9967376384588374,-0.015545969266550424
135,8,0,103,5,0,81137.49152542373,77895,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9946052925591343,-0.006538431772455854
135,11,1,103,12,0,80795.84848484848,78448,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0016662942509655,-0.01075798961590973
135,13,1,103,14,0,80538.36363636362,78562,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0031219076196252,-0.013949935871018873
135,14,1,103,9,0,79890.4696969697,77530,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9899447760717592,-0.022027005912120135
135,15,0,103,8,0,81485.47222222223,78280,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9995211798129409,-0.0022588242694830223
135,17,0,103,21,0,82510.91304347826,79485,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0149072684904397,0.010246990222445145
135,18,0,103,13,0,82235.04166666669,79695,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0175886615379703,0.00689793518617935
135,21,0,103,6,0,81066.27118644067,78053,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9966227216139433,-0.007416590729673683
135,22,1,103,3,0,79033.92537313432,76845,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9811983273214798,-0.03280637829581786
135,23,1,103,2,0,78903.64179104478,76513,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9769591725987168,-0.03445618985085395
135,30,1,103,1,0,78687.73134328358,76462,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9763079771443164,-0.037196321858853264
135,31,1,103,4,0,78844.49253731343,76693,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9792575094966004,-0.03520611005441406
135,35,0,103,11,0,84374.70370370371,79400,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0138219427331057,0.032584063841779004
135,44,0,103,7,0,80725.07692307692,78405,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0011172471031378,-0.011634304138276146
135,49,0,103,15,0,96277.83333333331,79995,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0214192230344432,0.1645545351683786
135,56,0,103,16,0,82433.59649122808,78859,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0069141635011332,0.009309504541582511
135,59,0,103,18,0,81837.75,79084,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0097870846234878,0.00205505491187786
135,63,1,103,19,0,80870.89393939394,78497,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0022919526287228,-0.009829592608456074
135,66,0,103,17,0,81335.39130434782,79587,2002,0.0,73.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0162096593992402,-0.004102334457653132
136,2,1,264,8,0,80502.1052631579,78185,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9963667689986376,-0.003587096070760417
136,8,1,264,11,0,79720.51948051948,76926,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9803224412865537,-0.013343420853722936
136,11,1,264,14,0,80652.21052631579,78247,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9971568788621398,-0.0017242194132927058
136,13,1,264,7,0,80293.67532467532,78458,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9998458011395422,-0.00617957771994354
136,14,1,264,10,0,79828.58441558441,77290,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9849611508077598,-0.011988791476920934
136,15,1,264,6,0,80489.32894736843,78438,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9995909269900254,-0.0037458165129869167
136,17,1,264,19,0,82415.49333333332,79567,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.01397857273025,0.019903012640064464
136,18,0,264,9,0,80323.36666666668,79455,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.012551277492956,-0.0058098617550439765
136,19,0,264,20,0,82911.68965517242,79347,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.011174957085565,0.02590562881916062
136,21,1,264,5,0,80231.23376623378,78578,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0013750460366433,-0.006957544976794452
136,22,1,264,1,0,79337.67532467532,76891,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9798764115248992,-0.018157318001695108
136,23,1,264,3,0,79511.12987012988,77783,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9912437985933495,-0.015973422262833784
136,30,1,264,2,0,79343.31168831169,76207,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9711597156114239,-0.018086277812888126
136,31,1,264,4,0,80666.48684210527,78163,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9960864074341691,-0.0015472242346849065
136,35,0,264,13,0,81205.55,79861,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0177252227281472,0.005113162094912075
136,37,1,264,15,0,82036.88,79646,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0149853256208414,0.015298469761179134
136,44,1,264,12,0,81219.8947368421,78126,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.995614890257563,0.00528979374154407
136,56,0,264,16,0,81057.78260869565,78889,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0053383390616297,0.0032918333969614516
136,63,1,264,17,0,82031.10666666667,79408,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0119523232415912,0.01522809243220689
136,66,1,264,18,0,82049.82666666666,79937,2002,0.0,77.0,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0186937444963113,0.01545627251018314
137,2,1,401,18,0,113577.44186046511,111013,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0063306962191396,0.00637918123491764
137,8,0,401,2,0,112133.4857142857,109764,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9950085353949325,-0.006415731805303518
137,11,1,401,16,0,113757.51162790698,110886,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.005179443677367,0.007963361778540637
137,13,0,401,17,0,113527.0,110595,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0025415343099975,0.005934963932240785
137,14,1,401,6,0,111363.45454545453,109398,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9916907524792722,-0.013306512635448858
137,15,0,401,7,0,112620.02857142856,110235,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9992781412782004,-0.00208615663742819
137,17,0,401,19,0,115845.75,112469,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.01952930803663,0.026153834674937378
137,18,0,401,10,0,112289.0,111223,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0082343421543547,-0.00502982512923075
137,19,0,401,20,0,115196.17647058824,111878,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0141719044760966,0.02053082718999008
137,21,0,401,14,0,113125.81578947367,110969,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0059318370708088,0.002394883231238959
137,22,1,401,3,0,110968.43181818182,108196,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9807946457453275,-0.016859967332365555
137,23,1,401,4,0,112206.22727272726,109681,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9942561420014904,-0.005767237073610329
137,30,1,401,1,0,110923.5,107176,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.971548365488569,-0.017264955638409685
137,31,1,401,5,0,111342.70454545453,109293,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9907389295116646,-0.01349285683126942
137,35,1,401,12,0,112738.38636363635,109787,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9952170299497418,-0.0010357605106695875
137,44,0,401,15,0,113700.15384615384,110275,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9996407405039556,0.007459023682487813
137,56,1,401,8,0,112681.90909090909,110829,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0046627397806656,-0.0015368447080360774
137,63,1,401,9,0,112691.88636363635,110832,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0046899347225973,-0.0014483049315846435
137,66,1,401,13,0,113560.25581395348,111479,2002,0.0,60.0,1,0,1,0,0,0,0,6.013715156042802,0.0,1.0105549771991882,0.006227854117310924
138,2,1,162,15,0,87962.7924528302,85867,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0013797971428133,-0.0035849937732318126
138,8,0,162,6,0,86488.03448275862,85219,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9938228298730991,-0.020492831114472497
138,11,1,162,18,0,88581.34615384617,85392,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9958403535423284,0.003422389615280882
138,13,0,162,14,0,88903.25,87770,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0235725575043348,0.007049793977110142
138,14,1,162,7,0,87717.54716981133,84962,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9908256993355736,-0.006376944686494799
138,15,1,162,11,0,87513.22641509434,85368,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9955604658656723,-0.008708964834939268
138,17,0,162,19,0,88769.5,87104,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0158056744771287,0.005544216726069121
138,18,1,162,17,0,87693.43396226416,85849,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0011698813853211,-0.006651878530926236
138,21,1,162,12,0,87752.3396226415,85215,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9937761819269898,-0.005980381447957014
138,22,1,162,4,0,86414.75471698113,83657,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9756068069173993,-0.02134047238740109
138,23,0,162,3,0,87261.5,85717,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9996304991637127,-0.01158954825018953
138,30,1,162,2,0,86419.56603773584,84242,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9824290690358912,-0.021284796862598564
138,31,0,162,1,0,87426.45454545454,85094,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9923650815571821,-0.009700985356291556
138,35,1,162,9,0,87944.35849056604,85883,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0015663889272506,-0.0037945811860547567
138,37,0,162,8,0,88907.6,87600,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0215900197946877,0.007098722374908912
138,44,1,162,16,0,87707.03773584905,85335,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9951756203102702,-0.006496761803126495
138,56,1,162,5,0,87406.81132075471,85579,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,0.9980211450229403,-0.009925693448143048
138,62,1,162,20,0,98265.44680851065,87401,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0192692844757476,0.10717355201195433
138,63,1,162,10,0,88160.38461538461,85971,2002,0.0,71.0,1,1,0,0,0,0,0,5.135798437050262,0.0,1.0025926437416564,-0.00134119771250089
139,2,1,223,10,0,76398.63888888889,74557,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0053926056979035,0.00021922732088917754
139,8,0,223,6,0,76030.64,73819,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9954407602239029,-0.004609236167666732
139,11,1,223,15,0,76637.91666666669,74556,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0053791208124374,0.0033462968225763767
139,14,1,223,3,0,75010.04109589041,73481,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9908828689363526,-0.018123667248875885
139,15,1,223,8,0,75681.93150684933,74026,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9982321315153909,-0.00920620665952035
139,17,0,223,18,0,77135.3947368421,75367,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0163153629254649,0.009816597828671158
139,18,1,223,14,0,76288.02777777777,74265,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0014550191417948,-0.0012296369823999202
139,21,1,223,9,0,76099.19444444444,74025,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9982186466299248,-0.00370797377774556
139,22,1,223,2,0,74903.20547945205,72738,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9808635990350215,-0.01954896670659737
139,23,1,223,5,0,77532.88732394367,73260,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9879027092483389,0.014956545811802804
139,30,1,223,1,0,74903.35616438357,72754,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9810793572024795,-0.01954695497987635
139,31,1,223,4,0,75038.97260273973,72798,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.981672692162989,-0.017738039826279806
139,35,1,223,7,0,75700.63013698629,73848,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,0.9958318219024206,-0.00895916855910757
139,37,0,223,17,0,77484.4074074074,75498,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0180818829215272,0.014331068271366815
139,44,1,223,12,0,76862.76388888889,74263,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0014280493708625,0.00627589143051507
139,49,1,223,11,0,77055.84507042254,74796,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0086154933243074,0.00878476653168068
139,56,1,223,13,0,76610.44444444444,74190,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0004436527318354,0.0029877647989076
139,62,0,223,20,0,77876.54347826086,75347,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0160456652161425,0.01937914375434286
139,63,1,223,19,0,77091.69014084506,74672,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0069433675265078,0.009249841383762985
139,66,1,223,16,0,77295.30985915494,74882,2002,0.0,64.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0097751934743942,0.01188762612436671
140,2,1,45,12,0,100438.94230769233,98534,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0021872959112663,-0.03788370563822328
140,8,1,45,4,0,98924.3396226415,96848,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9850390244424697,-0.053078397570059235
140,11,1,45,7,0,100045.1320754717,97840,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.995128636125178,-0.04181230435544373
140,13,0,45,15,0,103585.66666666669,99954,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0166300868280462,-0.007034741668252029
140,14,0,45,3,0,104038.14285714287,98251,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9993089087074291,-0.0026761191399061945
140,15,0,45,11,0,99935.09375,98000,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9967559928481955,-0.04291279652783679
140,17,1,45,19,0,102776.03921568627,100232,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.019457619134289,-0.01488146498980887
140,18,1,45,10,0,100397.25,98046,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9972238579060629,-0.03829889283941622
140,21,0,45,8,0,100976.54054054056,98217,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9989630954037879,-0.03254549129753969
140,22,1,45,2,0,98494.43396226416,96345,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9799230217444835,-0.0574336706995852
140,23,0,45,5,0,98770.64583333331,96590,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9824149117266041,-0.054633255624932674
140,30,1,45,1,0,98484.8679245283,96125,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9776854062503345,-0.057530798038871615
140,31,1,45,6,0,99169.30188679244,96757,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9841134653062535,-0.05060519967084437
140,35,0,45,9,0,100796.29629629626,98058,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9973459096602892,-0.034332097413747896
140,37,0,45,17,0,101520.97435897436,98836,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0052589317259617,-0.027168288218965435
140,44,0,45,16,0,168522.25,102082,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9956268236908814,0.4796340792689873
140,56,1,45,14,0,101024.40384615383,98647,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0033366165968973,-0.03207159938921885
140,62,0,45,20,0,103472.92857142855,100937,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0266281596950848,-0.008123690487295146
140,63,1,45,13,0,100648.5,97761,2002,0.0,69.0,0,0,1,0,0,0,0,3.970291913552122,0.0,0.9943251287431881,-0.03579946043858264
141,2,1,10,10,1,103069.1724137931,90317,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9856776240364031,-0.009761793348389608
141,4,1,10,19,1,105930.55357142855,92043,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.004514383218914,0.017621591413572994
141,8,1,10,13,1,103287.51724137929,90229,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9847172330699715,-0.0076456040507736096
141,14,1,10,6,1,101866.39655172414,88838,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9695365076801264,-0.02150001603534242
141,15,0,10,7,1,110340.15789473684,90432,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9869326804129899,0.058405805822759206
141,18,0,10,16,1,107950.01923076923,92001,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.004056014803117,0.036506202101793214
141,21,1,10,17,1,107827.29090909092,92407,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0084869094891538,0.03536865585253208
141,22,1,10,2,1,102414.20689655172,89060,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9719593121636244,-0.016136690798010604
141,23,0,10,5,1,97115.25,94406,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0303030633743444,-0.06926371545575634
141,30,1,10,1,1,101836.77586206897,88214,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9627264626454296,-0.021790838112514397
141,31,0,10,11,1,107446.65,89606,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9779181015689841,0.031832312306574045
141,35,0,10,8,1,97193.5,94432,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0305868152507902,-0.06845829620181051
141,44,1,10,9,1,103337.63793103448,90199,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.984389827058688,-0.007160467663615081
141,49,1,10,4,1,103092.06896551725,90266,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9851210338172212,-0.009539670589862456
141,50,1,10,15,1,105109.73684210527,91999,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0040341877356982,0.0098427841851688
141,54,1,10,21,1,104427.9649122807,90903,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9920729547901409,0.0033353697199026795
141,55,1,10,14,1,104682.35087719296,91030,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.993458973571241,0.005768402154877867
141,56,1,10,12,1,105208.0350877193,91267,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9960454810603807,0.010777543543539948
141,58,0,10,22,1,104988.0,98249,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9956268236908814,0.008683924907967945
141,59,0,10,18,1,104481.5,96689,2001,0.0,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9956268236908814,0.003847889235604424
142,2,0,18,11,0,109616.66666666669,105328,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,1.005868164570547,-0.07843413079729972
142,4,1,18,21,0,124237.57692307694,105585,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,1.0083224798361425,0.04677211357888276
142,14,1,18,8,0,117879.2,102839,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9820985509671739,-0.005763190592691129
142,15,1,18,5,0,119607.25925925926,103559,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9889744536567796,0.008789973945697258
142,18,1,18,17,0,121979.98113207547,104891,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,1.0016948736325502,0.028433380311271572
142,21,0,18,16,0,130651.03225806453,106982,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,1.0216636410269468,0.09710633100079964
142,22,1,18,2,0,117790.2,102037,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9744395593601408,-0.006518485970292041
142,23,1,18,3,0,118236.9818181818,101503,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9693399315320166,-0.0027326308973939922
142,30,1,18,1,0,117360.0181818182,101833,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9724913869314191,-0.010177273118367877
142,31,0,18,6,0,115036.66666666669,103926,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9924792540555092,-0.030172643752445667
142,35,0,18,7,0,108435.66666666669,103470,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9881245156854256,-0.08926649869865866
142,44,0,18,10,0,114538.0,114538,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9956268236908814,-0.03451691621223013
142,49,1,18,9,0,118206.25454545455,102119,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9752226482775681,-0.0029925433683345585
142,50,1,18,18,0,118842.92727272726,103029,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.983913025288042,0.0023791204636955973
142,54,1,18,15,0,121080.9074074074,103697,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9902923350056207,0.02103541652876186
142,55,1,18,13,0,120730.20370370374,103853,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9917821139217019,0.018134772732981475
142,56,0,18,12,0,116278.66666666669,111532,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9956268236908814,-0.019433952826550575
142,57,1,18,4,0,118243.76363636366,100962,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.9641734546499655,-0.002675274699783135
142,58,1,18,20,0,126656.54901960785,106016,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,1.0124384715850592,0.06605552282451053
142,59,0,18,22,0,111493.0,107294,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,1.0246431988591094,-0.06146175321619865
142,60,1,18,19,0,122869.43396226414,103991,2001,0.03,81.0,0,0,0,1,0,0,0,3.258096538021482,0.02955880224154443,0.993099995270543,0.03569871719052892
