raceId,driverId,constructorId,grid,position,positionText,positionOrder,laps,fastestLap,rank,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,isHistoric,trackType,nationality,total_lap_time,average_lap_time,minimum_lap_time
236,63,25,13,7,7,7,44,,,,4,1,1996,13,Belgium,401,1,0,Finnish,5355879,121724.5227,115854
236,64,27,15,,R,15,22,,,,6,0,1996,13,Belgium,401,1,0,Brazilian,2803572,127435.0909,118665
236,71,3,2,5,5,5,44,,,,4,1,1996,13,Belgium,401,1,0,British,5324304,121006.9091,113441
236,73,29,18,9,9,9,43,,,,4,1,1996,13,Belgium,401,1,0,Brazilian,5301974,123301.7209,117809
236,77,22,5,6,6,6,44,,,,4,1,1996,13,Belgium,401,1,0,Austrian,5325021,121023.2045,113067
236,79,25,17,8,8,8,44,,,,4,1,1996,13,Belgium,401,1,0,Japanese,5395352,122621.6364,117149
236,83,18,19,10,10,10,43,,,,4,1,1996,13,Belgium,401,1,0,Portuguese,5319042,123698.6512,117468
236,84,17,8,,R,12,34,,,,6,0,1996,13,Belgium,401,1,0,British,4236582,124605.3529,115616
237,14,1,5,,R,20,1,,,,1,0,1996,14,Italy,162,1,0,British,98080,98080,98080
237,22,17,10,5,5,5,53,,,,4,1,1996,14,Italy,162,1,0,Brazilian,4749107,89605.79245,87557
237,30,6,3,1,1,1,53,,,,4,1,1996,14,Italy,162,1,0,German,4663632,87993.0566,86110
237,35,3,2,7,7,7,52,,,,4,1,1996,14,Italy,162,1,0,Canadian,4694701,90282.71154,87027
237,44,27,11,,R,19,2,,,,1,0,1996,14,Italy,162,1,0,French,197597,98798.5,92657
237,49,15,13,,R,15,7,,,,1,0,1996,14,Italy,162,1,0,German,644882,92126,89945
237,50,29,15,8,8,8,52,,,,4,1,1996,14,Italy,162,1,0,Dutch,4720215,90773.36538,88650
237,55,22,6,2,2,2,53,,,,4,1,1996,14,Italy,162,1,0,French,4681897,88337.67925,86652
237,56,6,7,,R,12,23,,,,1,0,1996,14,Italy,162,1,0,British,2046489,88977.78261,87687
237,57,1,4,3,3,3,53,,,,4,1,1996,14,Italy,162,1,0,Finnish,4730267,89250.32075,86827
237,63,25,17,,R,14,9,,,,6,0,1996,14,Italy,162,1,0,Finnish,828113,92012.55556,89418
237,64,27,14,6,6,6,52,,,,4,1,1996,14,Italy,162,1,0,Brazilian,4676927,89940.90385,87905
237,65,15,12,9,9,9,51,,,,6,0,1996,14,Italy,162,1,0,British,4589260,89985.4902,88223
237,71,3,1,,R,16,5,,,,1,0,1996,14,Italy,162,1,0,British,449033,89806.6,87639
237,73,29,19,,R,11,36,,,,1,0,1996,14,Italy,162,1,0,Brazilian,3339474,92763.16667,90579
237,77,22,8,,R,18,4,,,,6,0,1996,14,Italy,162,1,0,Austrian,369134,92283.5,89123
237,79,25,16,10,10,10,51,,,,4,1,1996,14,Italy,162,1,0,Japanese,4752208,93180.54902,88980
237,83,18,18,,R,13,12,,,,6,0,1996,14,Italy,162,1,0,Portuguese,1126809,93900.75,91353
237,84,17,9,4,4,4,53,,,,4,1,1996,14,Italy,162,1,0,British,4748849,89600.92453,87831
237,86,18,20,,R,17,5,,,,6,0,1996,14,Italy,162,1,0,Italian,485980,97196,93189
238,14,1,8,13,13,13,68,,,,4,1,1996,27,Portugal,130,0,0,British,6084157,89472.89706,85362
238,22,17,9,,R,20,41,,,,1,0,1996,27,Portugal,130,0,0,Brazilian,3605914,87949.12195,84954
238,30,6,4,3,3,3,70,,,,4,1,1996,27,Portugal,130,0,0,German,6076680,86809.71429,84059
238,35,3,2,1,1,1,70,,,,4,1,1996,27,Portugal,130,0,0,Canadian,6022915,86041.64286,82873
238,44,27,15,10,10,10,69,,,,4,1,1996,27,Portugal,130,0,0,French,6094267,88322.71014,85008
238,49,15,11,7,7,7,69,,,,4,1,1996,27,Portugal,130,0,0,German,6073769,88025.63768,84869
238,50,29,16,,R,18,47,,,,6,0,1996,27,Portugal,130,0,0,Dutch,4165225,88621.80851,85913
238,55,22,3,4,4,4,70,,,,4,1,1996,27,Portugal,130,0,0,French,6078024,86828.91429,84331
238,56,6,6,5,5,5,70,,,,4,1,1996,27,Portugal,130,0,0,British,6110304,87290.05714,85206
238,57,1,7,,R,17,52,,,,2,0,1996,27,Portugal,130,0,0,Finnish,4598418,88431.11538,84747
238,63,25,13,11,11,11,69,,,,4,1,1996,27,Portugal,130,0,0,Finnish,6097838,88374.46377,86199
238,64,27,18,,R,19,46,,,,2,0,1996,27,Portugal,130,0,0,Brazilian,4156185,90351.84783,85791
238,65,15,12,8,8,8,69,,,,4,1,1996,27,Portugal,130,0,0,British,6077057,88073.28986,85786
238,71,3,1,2,2,2,70,,,,4,1,1996,27,Portugal,130,0,0,British,6042881,86326.87143,83762
238,73,29,17,14,14,14,67,,,,4,1,1996,27,Portugal,130,0,0,Brazilian,6044958,90223.25373,86863
238,77,22,5,6,6,6,70,,,,4,1,1996,27,Portugal,130,0,0,Austrian,6116056,87372.22857,84647
238,79,25,14,12,12,12,68,,,,4,1,1996,27,Portugal,130,0,0,Japanese,6050550,88978.67647,86447
238,83,18,19,16,16,16,65,,,,4,1,1996,27,Portugal,130,0,0,Portuguese,6065173,93310.35385,87754
238,84,17,10,9,9,9,69,,,,4,1,1996,27,Portugal,130,0,0,British,6081217,88133.57971,85028
238,86,18,20,15,15,15,65,,,,4,1,1996,27,Portugal,130,0,0,Italian,6033410,92821.69231,88911
239,14,1,8,8,8,8,52,,,,4,1,1996,22,Japan,45,0,0,British,5639024,108442.7692,105613
239,22,17,11,9,9,9,52,,,,4,1,1996,22,Japan,45,0,0,Brazilian,5654856,108747.2308,106339
239,30,6,3,2,2,2,52,,,,4,1,1996,22,Japan,45,0,0,German,5555674,106839.8846,104445
239,35,3,1,,R,16,36,,,,6,0,1996,22,Japan,45,0,0,Canadian,3871086,107530.1667,104043
239,44,27,12,7,7,7,52,,,,4,1,1996,22,Japan,45,0,0,French,5638301,108428.8654,105347
239,49,15,7,6,6,6,52,,,,4,1,1996,22,Japan,45,0,0,German,5634977,108364.9423,106407
239,50,29,17,11,11,11,51,,,,4,1,1996,22,Japan,45,0,0,Dutch,5602955,109861.8627,106977
239,56,6,6,,R,14,39,,,,2,0,1996,22,Japan,45,0,0,British,4200681,107709.7692,105798
239,57,1,5,3,3,3,52,,,,4,1,1996,22,Japan,45,0,0,Finnish,5557003,106865.4423,104852
239,63,25,15,,R,17,20,,,,6,0,1996,22,Japan,45,0,0,Finnish,2217092,110854.6,109372
239,64,27,16,,R,18,13,,,,1,0,1996,22,Japan,45,0,0,Brazilian,1431430,110110,108495
239,65,15,13,10,10,10,52,,,,4,1,1996,22,Japan,45,0,0,British,5655590,108761.3462,105932
239,71,3,2,1,1,1,52,,,,4,1,1996,22,Japan,45,0,0,British,5553791,106803.6731,104753
239,73,29,19,13,13,13,50,,,,4,1,1996,22,Japan,45,0,0,Brazilian,5614388,112287.76,109263
239,77,22,4,4,4,4,52,,,,4,1,1996,22,Japan,45,0,0,Austrian,5580317,107313.7885,104350
239,79,25,14,,R,15,37,,,,6,0,1996,22,Japan,45,0,0,Japanese,4101780,110858.9189,107518
239,83,18,18,12,12,12,50,,,,4,1,1996,22,Japan,45,0,0,Portuguese,5579965,111599.3,109220
239,84,17,10,5,5,5,52,,,,4,1,1996,22,Japan,45,0,0,British,5620911,108094.4423,105882
337,1,1,4,3,3,3,49,42,4,189.665,4,1,2010,3,Bahrain,7,0,0,British,5983578,122113.8367,119560
337,3,131,5,5,5,5,49,45,13,188.599,4,1,2010,3,Bahrain,7,0,0,German,6000609,122461.4082,120236
337,4,6,3,1,1,1,49,45,1,191.706,4,1,2010,3,Bahrain,7,0,0,Spanish,5960396,121640.7347,118287
337,5,205,21,15,15,15,47,47,17,184.81,4,1,2010,3,Bahrain,7,0,0,Finnish,5979094,127214.766,122701
337,9,4,9,11,11,11,49,33,14,188.226,4,1,2010,3,Bahrain,7,0,0,Polish,6029489,123050.7959,120474
337,10,166,19,,R,20,16,11,21,178.467,6,0,2010,3,Bahrain,7,0,0,German,2083727,130232.9375,127062
337,13,6,2,2,2,2,49,38,5,189.392,4,1,2010,3,Bahrain,7,0,0,Brazilian,5976495,121969.2857,119732
337,15,205,20,17,17,17,46,34,18,184.465,6,0,2010,3,Bahrain,7,0,0,Italian,5951141,129372.6304,122930
337,16,10,10,12,12,12,49,49,2,189.93,4,1,2010,3,Bahrain,7,0,0,German,6043354,123333.7551,119393
337,17,9,6,8,8,8,49,45,3,189.781,4,1,2010,3,Bahrain,7,0,0,Australian,6006756,122586.8571,119487
337,18,1,8,7,7,7,49,45,9,189.017,4,1,2010,3,Bahrain,7,0,0,British,6005676,122564.8163,119970
337,20,9,1,4,4,4,49,32,12,188.627,4,1,2010,3,Bahrain,7,0,0,German,5999195,122432.551,120218
337,22,3,11,10,10,10,49,47,6,189.233,4,1,2010,3,Bahrain,7,0,0,Brazilian,6022885,122916.0204,119833
337,24,10,12,9,9,9,49,39,7,189.118,4,1,2010,3,Bahrain,7,0,0,Italian,6013404,122722.5306,119906
337,30,131,7,6,6,6,49,45,11,188.649,4,1,2010,3,Bahrain,7,0,0,German,6004559,122542.0204,120204
337,37,15,14,,R,18,28,27,16,186.406,6,0,2010,3,Bahrain,7,0,0,Spanish,3503188,125113.8571,121650
337,67,5,15,16,16,16,46,41,10,188.844,6,0,2010,3,Bahrain,7,0,0,Swiss,5691386,123725.7826,120080
337,153,5,18,13,13,13,49,28,8,189.026,4,1,2010,3,Bahrain,7,0,0,Spanish,6053052,123531.6735,119964
337,155,15,16,,R,22,11,4,20,181.347,6,0,2010,3,Bahrain,7,0,0,Japanese,1389944,126358.5455,125044
337,807,3,13,14,14,14,48,34,15,186.789,4,1,2010,3,Bahrain,7,0,0,German,6038777,125807.8542,121401
337,808,4,17,,R,21,13,7,19,182.422,3,0,2010,3,Bahrain,7,0,0,Russian,1635943,125841.7692,124307
337,810,166,22,,R,23,2,2,23,175.295,6,0,2010,3,Bahrain,7,0,0,Brazilian,268475,134237.5,129361
337,811,164,23,,R,19,17,14,22,175.613,6,0,2010,3,Bahrain,7,0,0,Brazilian,2287731,134572.4118,129127
337,812,164,24,,R,24,1,,,,1,0,2010,3,Bahrain,7,0,0,Indian,154479,154479,154479
338,1,1,11,6,6,6,58,47,3,215.7,4,1,2010,1,Australia,10,0,2,British,5646429,97352.22414,88506
338,3,131,6,5,5,5,58,53,2,215.742,4,1,2010,1,Australia,10,0,2,German,5633214,97124.37931,88489
338,4,6,3,4,4,4,58,47,10,212.812,4,1,2010,1,Australia,10,0,2,Spanish,5632835,97117.84483,89707
338,5,205,19,13,13,13,56,52,14,203.878,4,1,2010,1,Australia,10,0,2,Finnish,5689139,101591.7679,93638
338,9,4,9,2,2,2,58,52,8,213.138,4,1,2010,1,Australia,10,0,2,Polish,5628565,97044.22414,89570
338,10,166,23,,R,15,41,37,15,202.597,3,0,2010,1,Australia,10,0,2,German,4265279,104031.1951,94230
338,13,6,5,3,3,3,58,52,7,213.216,4,1,2010,1,Australia,10,0,2,Brazilian,5631019,97086.53448,89537
338,16,10,10,,R,18,9,6,19,184.947,6,0,2010,1,Australia,10,0,2,German,1130685,125631.6667,103223
338,17,9,2,9,9,9,58,47,1,216.061,4,1,2010,1,Australia,10,0,2,Australian,5683850,97997.41379,88358
338,18,1,4,1,1,1,58,52,6,213.804,4,1,2010,1,Australia,10,0,2,British,5616531,96836.74138,89291
338,20,9,1,,R,17,25,22,13,208.515,6,0,2010,1,Australia,10,0,2,German,2619257,104770.28,91556
338,22,3,8,8,8,8,58,58,5,213.998,4,1,2010,1,Australia,10,0,2,Brazilian,5677067,97880.46552,89210
338,24,10,13,7,7,7,58,55,9,212.865,4,1,2010,1,Australia,10,0,2,Italian,5676378,97868.58621,89685
338,30,131,7,10,10,10,58,58,4,214.058,4,1,2010,1,Australia,10,0,2,German,5685922,98033.13793,89185
338,37,15,14,12,12,12,58,54,12,210.745,4,1,2010,1,Australia,10,0,2,Spanish,5690615,98114.05172,90587
338,153,5,17,11,11,11,58,49,11,212.798,4,1,2010,1,Australia,10,0,2,Spanish,5687832,98066.06897,89713
338,808,4,18,,R,19,9,6,18,185.11,1,0,2010,1,Australia,10,0,2,Russian,1155791,128421.2222,103132
338,810,166,24,,R,16,26,17,17,197.613,6,0,2010,1,Australia,10,0,2,Brazilian,3911159,150429.1923,96607
338,811,164,21,,R,20,4,4,20,129.626,6,0,2010,1,Australia,10,0,2,Brazilian,609847,152461.75,141240
338,812,164,22,14,14,14,53,48,16,200.86,4,1,2010,1,Australia,10,0,2,Indian,5618174,106003.283,95045
339,1,1,20,6,6,6,56,32,4,204.151,4,1,2010,2,Malaysia,18,0,0,British,5651883,100926.4821,97745
339,3,131,2,3,3,3,56,53,8,203.352,4,1,2010,2,Malaysia,18,0,0,German,5641916,100748.5,98129
339,4,6,19,13,13,13,54,41,2,205.23,6,0,2010,2,Malaysia,18,0,0,Spanish,5465241,101208.1667,97231
339,5,205,15,,N,18,46,44,17,194.299,4,1,2010,2,Malaysia,18,0,0,Finnish,5422039,123228.1591,102701
339,9,4,6,4,4,4,56,55,7,203.466,4,1,2010,2,Malaysia,18,0,0,Polish,5647001,100839.3036,98074
339,10,166,16,,R,23,2,2,23,187.566,1,0,2010,2,Malaysia,18,0,0,German,224811,112405.5,106388
339,13,6,21,7,7,7,56,48,5,204.07,4,1,2010,2,Malaysia,18,0,0,Brazilian,5655480,100990.7143,97784
339,15,205,18,17,17,17,51,31,20,192.329,4,1,2010,2,Malaysia,18,0,0,Italian,5655642,110894.9412,103753
339,16,10,4,5,5,5,56,55,9,203.288,4,1,2010,2,Malaysia,18,0,0,German,5649471,100883.4107,98160
339,17,9,1,2,2,2,56,53,1,205.605,4,1,2010,2,Malaysia,18,0,0,Australian,5635489,100633.7321,97054
339,18,1,17,8,8,8,56,49,10,202.584,4,1,2010,2,Malaysia,18,0,0,British,5666330,101184.4643,98501
339,20,9,3,1,1,1,56,53,6,204.009,4,1,2010,2,Malaysia,18,0,0,German,5628412,100507.3571,97813
339,22,3,7,12,12,12,55,46,12,200.695,4,1,2010,2,Malaysia,18,0,0,Brazilian,5670307,103096.4909,99428
339,24,10,10,,R,20,12,9,16,194.502,6,0,2010,2,Malaysia,18,0,0,Italian,1400119,116676.5833,102594
339,30,131,8,,R,21,9,9,15,195.474,6,0,2010,2,Malaysia,18,0,0,German,932186,103576.2222,102084
339,67,5,13,11,11,11,56,54,3,204.433,4,1,2010,2,Malaysia,18,0,0,Swiss,5707350,101916.9643,97610
339,153,5,14,9,9,9,56,44,13,200.572,4,1,2010,2,Malaysia,18,0,0,Spanish,5699014,101768.1071,99489
339,155,15,9,,R,22,8,6,19,193.098,6,0,2010,2,Malaysia,18,0,0,Japanese,839633,104954.125,103340
339,807,3,5,10,10,10,56,51,11,201.311,4,1,2010,2,Malaysia,18,0,0,German,5701811,101818.0536,99124
339,808,4,11,,R,19,32,32,14,198.174,6,0,2010,2,Malaysia,18,0,0,Russian,3314359,103573.7188,100693
339,810,166,24,14,14,14,53,28,18,193.315,4,1,2010,2,Malaysia,18,0,0,Brazilian,5703483,107612.8868,103224
339,811,164,23,16,16,16,52,39,22,189.443,4,1,2010,2,Malaysia,18,0,0,Brazilian,5657980,108807.3077,105334
339,812,164,22,15,15,15,53,40,21,190.426,4,1,2010,2,Malaysia,18,0,0,Indian,5721231,107947.7547,104790
340,1,1,6,2,2,2,56,13,1,192.273,4,1,2010,17,China,5,0,2,British,6403693,114351.6607,102061
340,3,131,4,3,3,3,56,14,5,190.068,4,1,2010,17,China,5,0,2,German,6411647,114493.6964,103245
340,4,6,3,4,4,4,56,14,9,188.445,4,1,2010,17,China,5,0,2,Spanish,6414032,114536.2857,104134
340,5,205,21,14,14,14,55,14,15,183.156,4,1,2010,17,China,5,0,2,Finnish,6472460,117681.0909,107141
340,9,4,8,5,5,5,56,14,6,189.362,4,1,2010,17,China,5,0,2,Polish,6424376,114721,103630
340,13,6,7,9,9,9,56,14,13,187.616,4,1,2010,17,China,5,0,2,Brazilian,6459959,115356.4107,104594
340,15,205,20,,R,18,26,14,19,178.925,6,0,2010,17,China,5,0,2,Italian,3928755,151105.9615,109675
340,16,10,10,11,11,11,56,14,11,188.03,4,1,2010,17,China,5,0,2,German,6465037,115447.0893,104364
340,17,9,2,8,8,8,56,14,3,191.246,4,1,2010,17,China,5,0,2,Australian,6454335,115255.9821,102609
340,18,1,5,1,1,1,56,14,4,190.731,4,1,2010,17,China,5,0,2,British,6402163,114324.3393,102886
340,20,9,1,6,6,6,56,14,2,191.715,4,1,2010,17,China,5,0,2,German,6435473,114919.1607,102358
340,22,3,11,12,12,12,56,17,14,185.901,4,1,2010,17,China,5,0,2,Brazilian,6465828,115461.2143,105559
340,30,131,9,10,10,10,56,14,10,188.149,4,1,2010,17,China,5,0,2,German,6463912,115427,104298
340,37,15,17,,R,20,7,6,16,182.14,6,0,2010,17,China,5,0,2,Spanish,881203,125886.1429,107739
340,153,5,12,13,13,13,56,14,7,189.134,4,1,2010,17,China,5,0,2,Spanish,6473579,115599.625,103755
340,807,3,16,15,15,15,55,13,12,187.697,4,1,2010,17,China,5,0,2,German,6481537,117846.1273,104549
340,808,4,14,7,7,7,56,14,8,189.05,4,1,2010,17,China,5,0,2,Russian,6449763,115174.3393,103801
340,810,166,22,,R,19,8,7,20,173.376,6,0,2010,17,China,5,0,2,Brazilian,1882863,235357.875,113185
340,811,164,23,16,16,16,54,16,17,181.337,4,1,2010,17,China,5,0,2,Brazilian,6508179,120521.8333,108216
340,812,164,24,17,17,17,52,15,18,180.383,4,1,2010,17,China,5,0,2,Indian,6459011,124211.75,108788
341,1,1,3,14,14,14,64,59,1,198.655,5,0,2010,4,Spain,109,0,0,British,5579272,87176.125,84357
341,3,131,8,13,13,13,65,50,6,196.103,4,1,2010,4,Spain,109,0,0,German,5801080,89247.38462,85455
341,4,6,4,2,2,2,66,57,3,197.51,4,1,2010,4,Spain,109,0,0,Spanish,5768166,87396.45455,84846
341,9,4,7,8,8,8,66,66,7,196.077,4,1,2010,4,Spain,109,0,0,Polish,5817778,88148.15152,85466
341,10,166,22,18,18,18,63,60,19,186.664,4,1,2010,4,Spain,109,0,0,German,5831174,92558.31746,89776
341,13,6,9,6,6,6,66,64,9,196.006,4,1,2010,4,Spain,109,0,0,Brazilian,5809868,88028.30303,85497
341,15,205,18,17,17,17,63,56,18,187.106,4,1,2010,4,Spain,109,0,0,Italian,5829713,92535.12698,89564
341,16,10,11,7,7,7,66,65,13,195.212,4,1,2010,4,Spain,109,0,0,German,5817042,88137,85845
341,17,9,1,1,1,1,66,62,2,197.552,4,1,2010,4,Spain,109,0,0,Australian,5744101,87031.83333,84828
341,18,1,5,5,5,5,66,64,4,196.768,4,1,2010,4,Spain,109,0,0,British,5807829,87997.40909,85166
341,20,9,2,3,3,3,66,56,5,196.745,4,1,2010,4,Spain,109,0,0,German,5795439,87809.68182,85176
341,22,3,17,9,9,9,65,59,12,195.478,4,1,2010,4,Spain,109,0,0,Brazilian,5764378,88682.73846,85728
341,24,10,16,15,15,15,64,63,14,195.032,6,0,2010,4,Spain,109,0,0,Italian,5709944,89217.875,85924
341,30,131,6,4,4,4,66,64,10,195.933,4,1,2010,4,Spain,109,0,0,German,5806296,87974.18182,85529
341,37,15,12,,R,22,18,9,21,185.353,2,0,2010,4,Spain,109,0,0,Spanish,1741455,96747.5,90411
341,67,5,14,,R,20,42,41,16,193.233,6,0,2010,4,Spain,109,0,0,Swiss,3819034,90929.38095,86724
341,153,5,15,10,10,10,65,63,11,195.645,4,1,2010,4,Spain,109,0,0,Spanish,5773288,88819.81538,85655
341,155,15,10,12,12,12,65,62,15,194.672,4,1,2010,4,Spain,109,0,0,Japanese,5781168,88941.04615,86083
341,807,3,13,16,16,16,64,63,17,192.924,4,1,2010,4,Spain,109,0,0,German,5744518,89758.09375,86863
341,808,4,19,11,11,11,65,63,8,196.068,4,1,2010,4,Spain,109,0,0,Russian,5780307,88927.8,85470
341,810,166,23,19,19,19,62,47,20,186.398,4,1,2010,4,Spain,109,0,0,Brazilian,5820618,93880.93548,89904
341,812,164,24,,R,21,27,26,22,182.071,3,0,2010,4,Spain,109,0,0,Indian,2541804,94140.88889,92041
342,1,1,5,5,5,5,78,68,10,157.755,4,1,2010,6,Monaco,7,1,2,British,6617718,84842.53846,76219
342,3,131,6,7,7,7,78,65,7,158.295,4,1,2010,6,Monaco,7,1,2,German,6620006,84871.87179,75959
342,4,6,24,6,6,6,78,73,6,158.408,4,1,2010,6,Monaco,7,1,2,Spanish,6619696,84867.89744,75905
342,5,205,18,,R,16,58,57,14,153.365,6,0,2010,6,Monaco,7,1,2,Finnish,4974383,87269.87719,78401
342,9,4,2,3,3,3,78,72,3,159.568,4,1,2010,6,Monaco,7,1,2,Polish,6615030,84808.07692,75353
342,10,166,20,,R,21,22,11,21,148.857,6,0,2010,6,Monaco,7,1,2,German,2022747,91943.04545,80775
342,13,6,4,4,4,4,78,68,4,159.251,4,1,2010,6,Monaco,7,1,2,Brazilian,6616021,84820.78205,75503
342,15,205,19,15,15,15,70,69,18,151.55,2,0,2010,6,Monaco,7,1,2,Italian,5887190,86576.32353,79340
342,16,10,12,8,8,8,78,72,8,158.287,4,1,2010,6,Monaco,7,1,2,German,6620325,84875.96154,75963
342,17,9,1,1,1,1,78,63,2,159.643,4,1,2010,6,Monaco,7,1,2,Australian,6613355,84786.60256,75318
342,18,1,8,,R,23,2,2,23,89.54,6,0,2010,6,Monaco,7,1,2,British,232794,116397,98509
342,20,9,3,2,2,2,78,71,1,159.91,4,1,2010,6,Monaco,7,1,2,German,6613803,84792.34615,75192
342,22,3,9,,R,18,30,22,16,152.06,3,0,2010,6,Monaco,7,1,2,Brazilian,2650712,88357.06667,79074
342,24,10,10,9,9,9,78,72,9,157.915,4,1,2010,6,Monaco,7,1,2,Italian,6620660,84880.25641,76142
342,30,131,7,12,12,12,78,71,5,159.089,4,1,2010,6,Monaco,7,1,2,German,6639067,85116.24359,75580
342,37,15,15,,R,22,21,21,17,151.684,6,0,2010,6,Monaco,7,1,2,Spanish,1914913,91186.33333,79270
342,67,5,13,10,10,10,78,68,13,157.19,4,1,2010,6,Monaco,7,1,2,Swiss,6621554,84891.71795,76493
342,153,5,17,11,11,11,78,73,11,157.421,4,1,2010,6,Monaco,7,1,2,Spanish,6622490,84903.71795,76381
342,155,15,16,,R,19,26,24,15,152.637,6,0,2010,6,Monaco,7,1,2,Japanese,2314002,89000.07692,78775
342,808,4,14,13,13,13,73,60,12,157.371,6,0,2010,6,Monaco,7,1,2,Russian,6102340,84754.72222,76405
342,810,166,21,,R,20,25,19,22,146.179,6,0,2010,6,Monaco,7,1,2,Brazilian,2122409,92278.65217,82255
342,811,164,22,,R,17,58,58,20,150.056,6,0,2010,6,Monaco,7,1,2,Brazilian,4935238,88129.25,80130
342,812,164,23,14,14,14,70,69,19,151.144,2,0,2010,6,Monaco,7,1,2,Indian,5905401,86844.13235,79553
343,1,1,2,1,1,1,58,54,12,213.342,4,1,2010,5,Turkey,130,0,0,British,5327620,91855.51724,90075
343,3,131,6,5,5,5,58,52,9,213.574,4,1,2010,5,Turkey,130,0,0,German,5359886,92411.82759,89977
343,4,6,12,8,8,8,58,56,11,213.493,4,1,2010,5,Turkey,130,0,0,Spanish,5374164,92658,90011
343,5,205,20,,R,23,33,26,22,203.647,6,0,2010,5,Turkey,130,0,0,Finnish,3183571,96471.84848,94363
343,9,4,7,6,6,6,58,57,4,214.521,4,1,2010,5,Turkey,130,0,0,Polish,5360444,92421.44828,89580
343,10,166,21,18,18,18,55,48,19,208.278,4,1,2010,5,Turkey,130,0,0,German,5343005,97145.54545,92265
343,13,6,8,7,7,7,58,58,10,213.529,4,1,2010,5,Turkey,130,0,0,Brazilian,5364255,92487.15517,89996
343,15,205,19,,R,24,32,26,23,203.432,6,0,2010,5,Turkey,130,0,0,Italian,3077592,96174.75,94463
343,16,10,11,9,9,9,58,55,8,213.617,4,1,2010,5,Turkey,130,0,0,German,5376649,92700.84483,89959
343,17,9,1,3,3,3,58,54,2,215.447,4,1,2010,5,Turkey,130,0,0,Australian,5351905,92274.22414,89195
343,18,1,4,2,2,2,58,42,7,213.769,4,1,2010,5,Turkey,130,0,0,British,5330265,91901.12069,89895
343,20,9,3,,R,22,39,37,13,213.091,2,0,2010,5,Turkey,130,0,0,German,3601701,92351.30769,90181
343,22,3,15,14,14,14,57,53,17,211.329,4,1,2010,5,Turkey,130,0,0,Brazilian,5339057,93667.66667,90933
343,24,10,18,13,13,13,57,53,18,210.201,4,1,2010,5,Turkey,130,0,0,Italian,5336806,93628.17544,91421
343,30,131,5,4,4,4,58,53,6,213.971,4,1,2010,5,Turkey,130,0,0,German,5358730,92391.89655,89810
343,37,15,13,11,11,11,58,50,14,212.525,4,1,2010,5,Turkey,130,0,0,Spanish,5393564,92992.48276,90421
343,67,5,14,16,16,16,57,57,5,214.501,4,1,2010,5,Turkey,130,0,0,Swiss,5384682,94468.10526,89588
343,153,5,16,12,12,12,58,50,3,214.628,4,1,2010,5,Turkey,130,0,0,Spanish,5395420,93024.48276,89535
343,155,15,10,10,10,10,58,42,16,211.426,4,1,2010,5,Turkey,130,0,0,Japanese,5393270,92987.41379,90891
343,807,3,17,17,17,17,57,51,15,212.059,4,1,2010,5,Turkey,130,0,0,German,5394170,94634.5614,90620
343,808,4,9,15,15,15,57,57,1,215.519,4,1,2010,5,Turkey,130,0,0,Russian,5365954,94139.54386,89165
343,810,166,23,19,19,19,55,55,20,206.062,4,1,2010,5,Turkey,130,0,0,Brazilian,5371763,97668.41818,93257
343,811,164,22,,R,21,46,35,21,203.898,6,0,2010,5,Turkey,130,0,0,Brazilian,4516215,98178.58696,94247
343,812,164,24,20,20,20,52,37,24,203.169,6,0,2010,5,Turkey,130,0,0,Indian,5092656,97935.69231,94585
344,1,1,1,1,1,1,70,62,2,201.778,4,1,2010,7,Canada,13,1,2,British,5633456,80477.94286,77806
344,3,131,10,6,6,6,70,68,3,201.711,4,1,2010,7,Canada,13,1,2,German,5689540,81279.14286,77832
344,4,6,3,3,3,3,70,44,6,200.744,4,1,2010,7,Canada,13,1,2,Spanish,5642670,80609.57143,78207
344,5,205,19,16,16,16,68,65,18,194.653,4,1,2010,7,Canada,13,1,2,Finnish,5704808,83894.23529,80654
344,9,4,8,7,7,7,70,67,1,203.965,4,1,2010,7,Canada,13,1,2,Polish,5690756,81296.51429,76972
344,10,166,21,,R,20,55,43,20,192.234,6,0,2010,7,Canada,13,1,2,German,4296062,85921.24,81669
344,13,6,6,15,15,15,69,45,7,200.441,4,1,2010,7,Canada,13,1,2,Brazilian,5695971,82550.30435,78325
344,15,205,20,,R,21,47,38,19,194.323,6,0,2010,7,Canada,13,1,2,Italian,3678007,87571.59524,80791
344,16,10,9,10,10,10,69,68,13,197.404,4,1,2010,7,Canada,13,1,2,German,5683991,82376.68116,79530
344,17,9,7,5,5,5,70,62,5,200.895,4,1,2010,7,Canada,13,1,2,Australian,5672747,81039.24286,78148
344,18,1,4,2,2,2,70,66,4,200.906,4,1,2010,7,Canada,13,1,2,British,5635710,80510.14286,78144
344,20,9,2,4,4,4,70,62,8,200.206,4,1,2010,7,Canada,13,1,2,German,5671273,81018.18571,78417
344,22,3,11,14,14,14,69,65,10,198.289,4,1,2010,7,Canada,13,1,2,Brazilian,5688538,82442.57971,79175
344,24,10,5,9,9,9,69,66,11,197.855,4,1,2010,7,Canada,13,1,2,Italian,5682634,82357.01449,79349
344,30,131,13,11,11,11,69,44,14,197.288,4,1,2010,7,Canada,13,1,2,German,5684747,82387.63768,79577
